measurement_id,cell_id,event_ts,availability_pct,signal_strength_dbm,sinr_db,latency_ms,downlink_mbps,uplink_mbps,packet_loss_pct,dropped_calls,active_users,data_traffic_gb,ingestion_batch_id
MED-00007091,CEL-00071,2026-08-02 15:00:00,99.867,-94.49,17.5,97.14,40.58,4.8,1.47,5,950,85.29,BATCH-20260802-15
MED-00007092,CEL-00072,2026-08-02 15:00:00,99.884,-93.79,15.97,97.42,55.22,8.75,1.16,2,759,65.73,BATCH-20260802-15
MED-00007093,CEL-00073,2026-08-02 15:00:00,99.932,-92.13,14.21,100.93,51.63,5.27,1.11,2,841,96.74,BATCH-20260802-15
MED-00007094,CEL-00074,2026-08-02 15:00:00,95.293,-94.35,15.29,109.67,101.02,17.76,1.41,5,1369,84.17,BATCH-20260802-15
MED-00007095,CEL-00075,2026-08-02 15:00:00,99.811,-94.54,14.24,108.71,102.45,17.58,1.84,4,1331,179.13,BATCH-20260802-15
MED-00007096,CEL-00076,2026-08-02 15:00:00,99.871,-96.51,10.72,101.76,47.11,6.6,0.93,4,962,70.03,BATCH-20260802-15
MED-00007097,CEL-00077,2026-08-02 15:00:00,99.795,-95.96,8.85,113.44,94.62,15.74,2.31,4,1391,183.79,BATCH-20260802-15
MED-00007098,CEL-00078,2026-08-02 15:00:00,99.828,-83.18,18.1,98.68,119.28,20.84,1.24,5,1334,122.54,BATCH-20260802-15
MED-00007099,CEL-00079,2026-08-02 15:00:00,99.902,-82.8,15.52,81.21,52.97,10.48,1.17,4,822,68.6,BATCH-20260802-15
MED-00007100,CEL-00080,2026-08-02 15:00:00,99.777,-90.44,17.64,87.21,53.98,10.65,1.2,4,810,111.29,BATCH-20260802-15
MED-00007101,CEL-00081,2026-08-02 15:00:00,99.873,-91.89,17.6,93.8,46.36,11.15,1.33,4,931,129.47,BATCH-20260802-15
MED-00007102,CEL-00082,2026-08-02 15:00:00,99.897,-93.74,12.36,84.85,60.98,8.25,0.68,2,733,73.24,BATCH-20260802-15
MED-00007103,CEL-00083,2026-08-02 15:00:00,99.75,-90.18,15.12,90.19,119.15,26.83,1.81,5,1175,115.3,BATCH-20260802-15
MED-00007104,CEL-00084,2026-08-02 15:00:00,99.809,-84.29,11.42,86.67,131.16,25.83,1.15,6,1164,155.94,BATCH-20260802-15
MED-00007105,CEL-00085,2026-08-02 15:00:00,99.813,-87.7,16.29,74.31,64.37,11.56,0.79,3,739,68.84,BATCH-20260802-15
MED-00007106,CEL-00086,2026-08-02 15:00:00,99.796,-90.8,13.66,94.95,128.84,24.36,1.69,3,1213,142.53,BATCH-20260802-15
MED-00007107,CEL-00087,2026-08-02 15:00:00,99.793,-89.18,14.5,93.32,104.25,19.09,2.01,4,1352,99.84,BATCH-20260802-15
MED-00007108,CEL-00088,2026-08-02 15:00:00,99.905,-94.19,13.03,104.82,39.98,8.25,0.95,4,977,63.83,BATCH-20260802-15
MED-00007109,CEL-00089,2026-08-02 15:00:00,99.912,-96.37,15.54,103.63,51.84,10.89,1.31,5,922,117.97,BATCH-20260802-15
MED-00007110,CEL-00090,2026-08-02 15:00:00,99.812,-92.46,15.96,89.3,46.16,5.98,1.09,3,831,92.64,BATCH-20260802-15
MED-00007111,CEL-00091,2026-08-02 15:00:00,99.903,-87.03,16.17,83.6,50.11,7.8,1.08,6,902,77.15,BATCH-20260802-15
MED-00007112,CEL-00092,2026-08-02 15:00:00,99.809,-82.28,17.8,82.91,128.34,20.32,1.54,5,1156,86.28,BATCH-20260802-15
MED-00007113,CEL-00093,2026-08-02 15:00:00,99.83,-83.03,11.63,94.27,110.48,18.82,1.06,4,1307,153.29,BATCH-20260802-15
MED-00007114,CEL-00094,2026-08-02 15:00:00,99.874,-88.1,13.71,95.21,65.83,11.59,1.03,3,870,112.67,BATCH-20260802-15
MED-00007115,CEL-00095,2026-08-02 15:00:00,99.783,-81.23,13.81,95.97,124.81,23.78,1.76,5,1295,115.77,BATCH-20260802-15
MED-00007116,CEL-00096,2026-08-02 15:00:00,99.812,-84.74,14.46,83.26,113.06,20.13,1.99,6,1205,80.8,BATCH-20260802-15
MED-00007117,CEL-00097,2026-08-02 15:00:00,99.887,-87.01,19.41,77.12,60.66,10.39,0.94,2,811,67.1,BATCH-20260802-15
MED-00007118,CEL-00098,2026-08-02 15:00:00,99.878,-87.85,22.15,80.42,56.28,6.05,1.09,3,777,54.62,BATCH-20260802-15
MED-00007119,CEL-00099,2026-08-02 15:00:00,99.809,-97.05,12.26,103.48,43.47,6.42,1.57,3,920,76.9,BATCH-20260802-15
MED-00007120,CEL-00100,2026-08-02 15:00:00,99.84,-95.9,13.03,93.02,50.55,9.47,0.9,4,817,78.08,BATCH-20260802-15
MED-00007121,CEL-00101,2026-08-02 15:00:00,99.84,-89.12,12.82,86.02,118.94,19.92,1.74,2,1189,103.81,BATCH-20260802-15
MED-00007122,CEL-00102,2026-08-02 15:00:00,99.703,-95.66,10.63,104.35,100.17,13.73,1.26,5,1313,168.6,BATCH-20260802-15
MED-00007123,CEL-00103,2026-08-02 15:00:00,99.76,-94.06,13.45,92.62,57.78,9.19,1.3,4,830,93.46,BATCH-20260802-15
MED-00007124,CEL-00104,2026-08-02 15:00:00,99.721,-78.31,13.43,93.4,108.91,20.83,1.65,5,1387,124.02,BATCH-20260802-15
MED-00007125,CEL-00105,2026-08-02 15:00:00,99.707,-87.72,12.37,89.4,105.57,15.91,1.9,6,1329,129.15,BATCH-20260802-15
MED-00007126,CEL-00106,2026-08-02 15:00:00,99.868,-87.33,18.99,88.51,57.68,10.04,1.32,5,854,61.94,BATCH-20260802-15
MED-00007127,CEL-00107,2026-08-02 15:00:00,99.763,-93.28,16.59,-10.0,47.16,7.51,1.25,3,857,57.45,BATCH-20260802-15
MED-00007128,CEL-00108,2026-08-02 15:00:00,99.851,-84.38,15.58,81.32,50.29,6.88,0.97,3,886,112.05,BATCH-20260802-15
MED-00007129,CEL-00109,2026-08-02 15:00:00,99.794,-87.31,19.57,75.73,62.21,13.35,0.53,2,728,59.46,BATCH-20260802-15
MED-00007130,CEL-00110,2026-08-02 15:00:00,99.814,-85.77,16.42,87.22,125.99,22.62,1.79,5,1200,121.2,BATCH-20260802-15
MED-00007131,CEL-00111,2026-08-02 15:00:00,95.307,-91.24,16.12,98.97,105.31,16.92,1.64,5,1377,93.81,BATCH-20260802-15
MED-00007132,CEL-00112,2026-08-02 15:00:00,99.857,-89.75,15.86,85.33,57.8,11.85,1.2,3,750,92.86,BATCH-20260802-15
MED-00007133,CEL-00113,2026-08-02 15:00:00,99.733,-94.17,9.27,111.22,89.23,17.32,1.68,5,1412,127.61,BATCH-20260802-15
MED-00007134,CEL-00114,2026-08-02 15:00:00,99.692,-102.16,6.93,110.16,111.58,19.21,2.66,8,1225,83.15,BATCH-20260802-15
MED-00007135,CEL-00115,2026-08-02 15:00:00,99.911,-96.8,10.21,102.36,41.76,10.5,1.42,6,867,92.19,BATCH-20260802-15
MED-00007136,CEL-00116,2026-08-02 15:00:00,99.862,-98.59,10.94,107.96,38.95,8.54,1.47,3,774,104.65,BATCH-20260802-15
MED-00007137,CEL-00117,2026-08-02 15:00:00,99.779,-87.31,17.45,87.47,55.84,13.68,1.08,4,897,125.41,BATCH-20260802-15
MED-00007138,CEL-00118,2026-08-02 15:00:00,99.866,-84.45,16.17,83.74,39.17,3.65,0.79,2,908,120.6,BATCH-20260802-15
MED-00007139,CEL-00119,2026-08-02 15:00:00,99.715,-87.43,12.39,91.61,121.5,20.23,1.83,6,1286,124.45,BATCH-20260802-15
MED-00007140,CEL-00120,2026-08-02 15:00:00,99.786,-90.02,13.11,96.92,108.89,20.06,1.66,4,1307,154.06,BATCH-20260802-15
MED-00007141,CEL-00121,2026-08-02 15:00:00,99.952,-87.16,19.17,84.64,58.5,11.15,1.01,4,851,107.91,BATCH-20260802-15
MED-00007142,CEL-00122,2026-08-02 15:00:00,99.759,-88.08,15.16,95.34,114.58,18.94,1.73,3,1300,173.58,BATCH-20260802-15
MED-00007143,CEL-00123,2026-08-02 15:00:00,99.841,-89.18,12.41,90.43,109.58,24.05,2.11,4,1277,113.61,BATCH-20260802-15
MED-00007144,CEL-00124,2026-08-02 15:00:00,99.802,-98.86,14.51,99.12,41.01,5.9,1.66,4,769,101.63,BATCH-20260802-15
MED-00007145,CEL-00125,2026-08-02 15:00:00,99.817,-90.15,17.48,86.48,56.09,13.45,1.52,4,855,90.3,BATCH-20260802-15
MED-00007146,CEL-00126,2026-08-02 15:00:00,99.807,-95.07,15.66,92.86,49.75,9.88,1.03,6,805,75.56,BATCH-20260802-15
MED-00007147,CEL-00127,2026-08-02 15:00:00,99.927,-97.85,10.25,103.38,47.44,8.89,2.35,6,942,102.74,BATCH-20260802-15
MED-00007148,CEL-00128,2026-08-02 15:00:00,99.87,-90.46,18.64,86.6,119.97,24.24,1.67,5,1175,74.07,BATCH-20260802-15
MED-00007149,CEL-00129,2026-08-02 15:00:00,99.754,-95.95,8.8,102.36,120.76,20.52,1.44,4,1158,113.98,BATCH-20260802-15
MED-00007150,CEL-00130,2026-08-02 15:00:00,99.924,-86.85,18.48,75.67,49.7,5.55,1.13,3,753,45.98,BATCH-20260802-15
MED-00007151,CEL-00131,2026-08-02 15:00:00,99.669,-83.17,12.15,97.78,123.09,22.01,1.34,6,1288,139.47,BATCH-20260802-15
MED-00007152,CEL-00132,2026-08-02 15:00:00,99.786,-80.69,11.67,100.11,110.42,16.77,2.23,4,1401,188.06,BATCH-20260802-15
MED-00007153,CEL-00133,2026-08-02 15:00:00,99.83,-87.63,17.42,79.3,50.91,8.78,1.4,4,800,66.75,BATCH-20260802-15
MED-00007154,CEL-00134,2026-08-02 15:00:00,99.762,-93.83,17.18,97.52,47.58,7.08,1.36,4,865,87.11,BATCH-20260802-15
MED-00007155,CEL-00135,2026-08-02 15:00:00,99.862,-90.01,16.47,83.19,44.23,8.57,0.92,2,811,59.01,BATCH-20260802-15
MED-00007156,CEL-00136,2026-08-02 15:00:00,99.86,-89.41,20.32,80.13,58.42,10.45,1.15,4,792,68.49,BATCH-20260802-15
MED-00007157,CEL-00137,2026-08-02 15:00:00,99.796,-86.18,16.17,87.84,113.01,21.75,1.26,5,1271,176.51,BATCH-20260802-15
MED-00007158,CEL-00138,2026-08-02 15:00:00,99.833,-86.22,14.65,86.37,124.07,24.89,1.89,5,1156,71.77,BATCH-20260802-15
MED-00007159,CEL-00139,2026-08-02 15:00:00,99.818,-101.48,8.54,116.71,37.05,8.13,2.19,7,917,122.76,BATCH-20260802-15
MED-00007160,CEL-00140,2026-08-02 15:00:00,99.794,-92.9,10.15,98.79,109.38,21.81,1.64,4,1313,139.13,BATCH-20260802-15
MED-00007161,CEL-00141,2026-08-02 15:00:00,99.75,-94.97,13.75,101.68,98.31,18.13,2.2,5,1246,132.73,BATCH-20260802-15
MED-00007162,CEL-00142,2026-08-02 15:00:00,99.878,-96.0,11.48,105.87,49.64,10.2,1.32,5,968,115.11,BATCH-20260802-15
MED-00007163,CEL-00143,2026-08-02 15:00:00,99.848,-81.86,15.69,89.66,50.8,10.69,1.16,2,997,129.29,BATCH-20260802-15
MED-00007164,CEL-00144,2026-08-02 15:00:00,99.818,-83.91,18.12,79.63,65.21,13.94,0.88,2,786,74.99,BATCH-20260802-15
MED-00007165,CEL-00145,2026-08-02 15:00:00,99.8,-85.66,17.67,77.91,,11.13,1.63,4,768,58.73,BATCH-20260802-15
MED-00007166,CEL-00146,2026-08-02 15:00:00,99.765,-80.67,14.08,90.9,118.86,22.61,1.86,6,1313,119.94,BATCH-20260802-15
MED-00007167,CEL-00147,2026-08-02 15:00:00,99.785,-90.38,12.31,89.36,125.77,22.26,1.47,3,1155,108.66,BATCH-20260802-15
MED-00007168,CEL-00148,2026-08-02 15:00:00,95.328,-99.73,12.03,111.36,31.04,1.3,1.75,8,966,123.18,BATCH-20260802-15
MED-00007169,CEL-00149,2026-08-02 15:00:00,99.768,-94.14,10.4,100.3,110.62,23.49,1.82,6,1254,103.87,BATCH-20260802-15
MED-00007170,CEL-00150,2026-08-02 15:00:00,99.825,-92.48,15.57,107.23,110.0,16.73,1.3,6,1249,161.39,BATCH-20260802-15
MED-00007171,CEL-00151,2026-08-02 15:00:00,99.811,-93.21,15.52,88.56,52.3,9.48,1.39,3,768,60.99,BATCH-20260802-15
MED-00007171,CEL-00152,2026-08-02 15:00:00,99.911,-88.74,18.02,81.35,56.28,7.28,0.85,3,835,58.88,BATCH-20260802-15
MED-00007173,CEL-00153,2026-08-02 15:00:00,99.853,-99.34,11.0,106.61,39.15,6.4,2.25,7,858,116.82,BATCH-20260802-15
MED-00007174,CEL-00154,2026-08-02 15:00:00,99.874,-96.99,11.81,100.58,46.05,10.99,1.59,2,882,54.43,BATCH-20260802-15
MED-00007175,CEL-00155,2026-08-02 15:00:00,99.806,-87.41,14.91,94.86,118.98,23.63,1.87,6,1214,127.36,BATCH-20260802-15
MED-00007176,CEL-00156,2026-08-02 15:00:00,99.793,-80.82,13.58,99.77,106.36,21.14,1.8,4,1332,174.03,BATCH-20260802-15
MED-00007177,CEL-00157,2026-08-02 15:00:00,99.836,-81.76,15.6,79.79,62.89,13.01,0.85,3,760,105.5,BATCH-20260802-15
MED-00007178,CEL-00158,2026-08-02 15:00:00,99.831,-92.21,11.61,96.3,116.53,19.89,1.53,4,1222,153.81,BATCH-20260802-15
MED-00007179,CEL-00159,2026-08-02 15:00:00,99.816,-89.98,12.39,98.53,115.43,15.56,1.73,3,1388,94.51,BATCH-20260802-15
MED-00007180,CEL-00160,2026-08-02 15:00:00,99.91,-90.13,18.85,86.16,43.07,7.72,0.59,3,843,94.97,BATCH-20260802-15
MED-00007181,CEL-00161,2026-08-02 15:00:00,99.838,-91.71,16.89,94.29,38.93,5.89,1.04,4,958,78.11,BATCH-20260802-15
MED-00007182,CEL-00162,2026-08-02 15:00:00,99.91,-90.47,15.3,83.34,51.64,5.96,1.19,4,769,49.61,BATCH-20260802-15
MED-00007183,CEL-00163,2026-08-02 15:00:00,99.825,-92.54,12.6,95.79,50.29,12.03,1.52,4,867,58.24,BATCH-20260802-15
MED-00007184,CEL-00164,2026-08-02 15:00:00,99.799,-89.93,15.12,93.4,114.43,20.16,1.46,6,1303,172.43,BATCH-20260802-15
MED-00007185,CEL-00165,2026-08-02 15:00:00,99.875,-85.5,14.88,87.99,121.85,19.03,1.85,4,1268,139.53,BATCH-20260802-15
MED-00007186,CEL-00166,2026-08-02 15:00:00,99.936,-95.69,13.55,94.45,44.1,8.74,0.82,2,772,101.24,BATCH-20260802-15
MED-00007187,CEL-00167,2026-08-02 15:00:00,99.76,-92.7,11.49,99.51,116.37,21.46,1.36,3,1232,121.11,BATCH-20260802-15
MED-00007188,CEL-00168,2026-08-02 15:00:00,99.72,-94.16,13.74,108.65,101.33,22.79,1.67,4,1290,175.64,BATCH-20260802-15
MED-00007189,CEL-00169,2026-08-02 15:00:00,99.893,-84.95,14.15,78.01,64.82,11.98,0.93,2,807,73.53,BATCH-20260802-15
MED-00007190,CEL-00170,2026-08-02 15:00:00,99.809,-92.94,12.96,98.98,44.15,8.64,1.7,4,995,134.91,BATCH-20260802-15
MED-00007191,CEL-00171,2026-08-02 15:00:00,99.84,-81.1,18.92,78.83,61.62,7.87,0.97,3,792,56.79,BATCH-20260802-15
MED-00007192,CEL-00172,2026-08-02 15:00:00,99.858,-86.06,14.88,82.06,62.04,8.47,0.99,5,789,59.85,BATCH-20260802-15
MED-00007193,CEL-00173,2026-08-02 15:00:00,99.763,-84.77,12.85,84.98,112.3,20.98,1.61,5,1231,138.88,BATCH-20260802-15
MED-00007194,CEL-00174,2026-08-02 15:00:00,99.724,-84.75,12.29,85.0,122.38,22.03,1.67,4,1220,121.4,BATCH-20260802-15
MED-00007195,CEL-00175,2026-08-02 15:00:00,99.876,-90.05,11.0,89.88,59.35,11.25,1.4,2,920,85.3,BATCH-20260802-15
MED-00007196,CEL-00176,2026-08-02 15:00:00,99.751,-96.01,9.61,103.29,111.79,18.75,1.31,5,1275,116.98,BATCH-20260802-15
MED-00007197,CEL-00177,2026-08-02 15:00:00,99.802,-89.99,11.43,103.75,118.71,18.36,1.64,5,1354,178.17,BATCH-20260802-15
MED-00007198,CEL-00178,2026-08-02 15:00:00,99.945,-98.64,14.01,108.16,42.06,9.66,1.97,3,963,72.9,BATCH-20260802-15
MED-00007199,CEL-00179,2026-08-02 15:00:00,99.829,-87.0,16.08,84.66,50.22,7.06,1.31,3,898,121.67,BATCH-20260802-15
MED-00007200,CEL-00180,2026-08-02 15:00:00,99.861,-97.03,12.29,95.32,44.53,9.23,1.56,6,751,93.72,BATCH-20260802-15
MED-00007201,CEL-00001,2026-08-02 16:00:00,99.861,-82.66,14.76,84.67,57.91,12.86,1.17,1,916,105.7,BATCH-20260802-16
MED-00007202,CEL-00002,2026-08-02 16:00:00,99.793,-87.64,12.0,89.01,123.22,22.45,2.36,5,1321,162.09,BATCH-20260802-16
MED-00007203,CEL-00003,2026-08-02 16:00:00,99.762,-95.54,12.87,92.92,124.94,24.85,1.75,3,1133,147.08,BATCH-20260802-16
MED-00007204,CEL-00004,2026-08-02 16:00:00,99.797,-91.57,14.28,90.81,50.89,8.6,1.24,2,872,95.75,BATCH-20260802-16
MED-00007205,CEL-00005,2026-08-02 16:00:00,99.788,-85.62,8.48,82.87,115.31,20.11,1.36,7,1145,96.01,BATCH-20260802-16
MED-00007206,CEL-00006,2026-08-02 16:00:00,99.849,-86.13,17.92,88.07,117.82,19.22,1.33,6,1188,134.47,BATCH-20260802-16
MED-00007207,CEL-00007,2026-08-02 16:00:00,99.791,-93.63,10.04,85.72,48.69,10.17,0.93,1,757,71.96,BATCH-20260802-16
MED-00007208,CEL-00008,2026-08-02 16:00:00,99.904,-97.69,16.36,101.79,49.03,6.23,1.02,4,766,88.0,BATCH-20260802-16
MED-00007209,CEL-00009,2026-08-02 16:00:00,99.843,-95.66,12.88,86.74,60.76,8.68,1.26,5,694,58.64,BATCH-20260802-16
MED-00007210,CEL-00010,2026-08-02 16:00:00,99.94,-96.21,12.73,93.8,44.84,6.5,1.2,4,777,67.58,BATCH-20260802-16
MED-00007211,CEL-00011,2026-08-02 16:00:00,99.832,-93.44,14.84,93.79,129.2,25.51,1.83,6,1161,120.51,BATCH-20260802-16
MED-00007212,CEL-00012,2026-08-02 16:00:00,99.837,-93.07,13.37,97.47,119.56,22.63,1.62,5,1111,148.42,BATCH-20260802-16
MED-00007213,CEL-00013,2026-08-02 16:00:00,99.841,-88.44,20.29,75.73,53.38,9.1,0.44,5,735,47.89,BATCH-20260802-16
MED-00007214,CEL-00014,2026-08-02 16:00:00,99.768,-89.51,15.27,86.59,129.99,20.02,1.64,3,1133,111.93,BATCH-20260802-16
MED-00007215,CEL-00015,2026-08-02 16:00:00,99.81,-84.69,15.1,79.48,131.46,26.67,1.55,3,1144,150.22,BATCH-20260802-16
MED-00007216,CEL-00016,2026-08-02 16:00:00,99.793,-88.45,15.62,87.66,52.75,10.33,1.37,6,915,105.17,BATCH-20260802-16
MED-00007217,CEL-00017,2026-08-02 16:00:00,99.767,-89.75,18.75,93.44,56.93,12.71,1.04,2,933,73.88,BATCH-20260802-16
MED-00007218,CEL-00018,2026-08-02 16:00:00,99.874,-85.77,17.49,79.12,60.58,8.44,0.66,6,793,63.69,BATCH-20260802-16
MED-00007219,CEL-00019,2026-08-02 16:00:00,99.856,-89.87,16.86,85.59,71.42,10.55,1.06,3,745,90.49,BATCH-20260802-16
MED-00007220,CEL-00020,2026-08-02 16:00:00,99.778,-94.55,8.66,94.62,115.2,21.47,1.48,4,1140,119.61,BATCH-20260802-16
MED-00007221,CEL-00021,2026-08-02 16:00:00,99.913,-89.74,16.15,85.23,131.59,28.55,1.78,5,1153,111.84,BATCH-20260802-16
MED-00007222,CEL-00022,2026-08-02 16:00:00,99.867,-90.32,16.44,86.89,57.07,10.25,1.24,2,838,116.37,BATCH-20260802-16
MED-00007223,CEL-00023,2026-08-02 16:00:00,99.829,-86.92,11.91,82.44,123.19,20.59,1.46,5,1180,101.6,BATCH-20260802-16
MED-00007224,CEL-00024,2026-08-02 16:00:00,99.746,-99.93,8.22,111.88,99.5,18.27,2.29,9,1299,141.56,BATCH-20260802-16
MED-00007225,CEL-00025,2026-08-02 16:00:00,99.831,-95.87,13.46,95.72,57.42,10.72,1.29,4,749,79.75,BATCH-20260802-16
MED-00007226,CEL-00026,2026-08-02 16:00:00,99.809,-85.56,21.76,80.64,65.29,12.4,1.26,2,760,49.77,BATCH-20260802-16
MED-00007227,CEL-00027,2026-08-02 16:00:00,99.8,-90.48,14.57,85.94,55.19,8.14,1.08,5,847,108.12,BATCH-20260802-16
MED-00007228,CEL-00028,2026-08-02 16:00:00,99.919,-90.0,19.98,85.59,55.0,13.22,1.01,5,790,94.85,BATCH-20260802-16
MED-00007229,CEL-00029,2026-08-02 16:00:00,99.77,-86.16,17.07,91.56,130.08,17.78,1.3,5,1222,142.17,BATCH-20260802-16
MED-00007230,CEL-00030,2026-08-02 16:00:00,99.741,-86.21,17.03,82.98,123.86,23.1,1.3,4,1134,141.9,BATCH-20260802-16
MED-00007231,CEL-00031,2026-08-02 16:00:00,99.986,-145.0,15.93,87.09,64.57,14.49,1.5,3,816,53.87,BATCH-20260802-16
MED-00007232,CEL-00032,2026-08-02 16:00:00,99.838,-90.67,13.6,89.66,120.25,21.87,1.61,3,1169,111.27,BATCH-20260802-16
MED-00007233,CEL-00033,2026-08-02 16:00:00,99.695,-91.44,12.74,97.76,103.51,16.78,1.8,5,1365,129.23,BATCH-20260802-16
MED-00007234,CEL-00034,2026-08-02 16:00:00,99.848,-92.58,17.34,89.07,53.17,9.48,0.89,4,835,54.19,BATCH-20260802-16
MED-00007235,CEL-00035,2026-08-02 16:00:00,99.824,-95.95,15.99,98.89,60.03,9.38,1.51,6,875,77.46,BATCH-20260802-16
MED-00007236,CEL-00036,2026-08-02 16:00:00,99.782,-89.39,13.23,86.44,50.93,8.29,1.17,3,847,95.4,BATCH-20260802-16
MED-00007237,CEL-00037,2026-08-02 16:00:00,95.354,-96.18,13.72,100.47,36.27,5.45,1.29,4,839,100.34,BATCH-20260802-16
MED-00007238,CEL-00038,2026-08-02 16:00:00,99.751,-93.22,12.36,96.77,107.31,18.1,1.66,3,1222,129.42,BATCH-20260802-16
MED-00007239,CEL-00039,2026-08-02 16:00:00,99.783,-85.52,13.42,89.43,119.4,19.93,1.37,5,1293,177.76,BATCH-20260802-16
MED-00007240,CEL-00040,2026-08-02 16:00:00,99.775,-84.93,19.91,85.29,51.57,8.21,1.17,3,785,52.92,BATCH-20260802-16
MED-00007241,CEL-00041,2026-08-02 16:00:00,99.78,-85.25,9.75,93.17,119.03,20.41,2.05,6,1343,174.27,BATCH-20260802-16
MED-00007242,CEL-00042,2026-08-02 16:00:00,99.682,-83.7,14.73,87.5,117.86,21.18,1.35,4,1256,132.42,BATCH-20260802-16
MED-00007243,CEL-00043,2026-08-02 16:00:00,99.941,-90.42,19.65,84.09,61.27,10.37,0.8,4,729,79.44,BATCH-20260802-16
MED-00007244,CEL-00044,2026-08-02 16:00:00,99.833,-94.21,15.09,87.13,43.18,5.87,1.16,1,776,60.64,BATCH-20260802-16
MED-00007245,CEL-00045,2026-08-02 16:00:00,99.932,-95.72,15.09,90.5,59.79,13.97,1.03,4,690,75.16,BATCH-20260802-16
MED-00007246,CEL-00046,2026-08-02 16:00:00,99.856,-96.35,14.46,93.9,46.95,6.75,1.27,6,821,54.64,BATCH-20260802-16
MED-00007247,CEL-00047,2026-08-02 16:00:00,99.742,-90.67,10.53,98.43,117.69,18.71,1.6,5,1289,79.74,BATCH-20260802-16
MED-00007248,CEL-00048,2026-08-02 16:00:00,99.866,-81.66,12.3,84.77,133.24,26.72,1.57,5,1105,140.26,BATCH-20260802-16
MED-00007249,CEL-00049,2026-08-02 16:00:00,99.94,-100.37,11.36,116.26,34.83,9.86,2.17,6,908,99.31,BATCH-20260802-16
MED-00007250,CEL-00050,2026-08-02 16:00:00,99.817,-93.85,11.15,97.44,120.23,20.84,1.46,4,1247,148.29,BATCH-20260802-16
MED-00007251,CEL-00051,2026-08-02 16:00:00,99.845,-92.83,12.54,92.75,110.66,20.89,1.8,5,1184,144.22,BATCH-20260802-16
MED-00007252,CEL-00052,2026-08-02 16:00:00,99.819,-84.24,18.42,97.53,62.75,10.53,1.17,4,905,95.47,BATCH-20260802-16
MED-00007253,CEL-00053,2026-08-02 16:00:00,99.827,-88.25,16.44,79.64,68.17,11.98,1.18,2,790,73.3,BATCH-20260802-16
MED-00007254,CEL-00054,2026-08-02 16:00:00,99.87,-84.65,20.56,84.61,55.99,12.07,1.27,4,756,61.68,BATCH-20260802-16
MED-00007255,CEL-00055,2026-08-02 16:00:00,99.882,-85.36,21.27,76.75,65.74,12.14,0.99,3,747,99.34,BATCH-20260802-16
MED-00007256,CEL-00056,2026-08-02 16:00:00,99.687,-92.6,11.38,100.79,100.99,17.1,2.23,5,1289,79.74,BATCH-20260802-16
MED-00007257,CEL-00057,2026-08-02 16:00:00,99.724,-91.94,13.1,97.0,106.03,18.91,1.4,3,1225,76.25,BATCH-20260802-16
MED-00007258,CEL-00058,2026-08-02 16:00:00,99.781,-92.28,18.08,86.61,53.12,6.87,0.82,1,827,105.17,BATCH-20260802-16
MED-00007259,CEL-00059,2026-08-02 16:00:00,99.822,-87.74,13.92,91.68,124.08,22.51,1.5,6,1154,154.28,BATCH-20260802-16
MED-00007260,CEL-00060,2026-08-02 16:00:00,99.824,-90.99,13.08,102.49,117.23,24.51,1.72,5,1311,148.47,BATCH-20260802-16
MED-00007261,CEL-00061,2026-08-02 16:00:00,99.863,-95.29,13.37,96.73,50.2,11.73,0.76,5,913,94.91,BATCH-20260802-16
MED-00007262,CEL-00062,2026-08-02 16:00:00,99.925,-96.96,14.52,100.45,34.2,8.84,1.32,5,796,60.37,BATCH-20260802-16
MED-00007263,CEL-00063,2026-08-02 16:00:00,99.851,-95.59,17.52,86.03,35.63,7.37,1.28,4,697,69.72,BATCH-20260802-16
MED-00007264,CEL-00064,2026-08-02 16:00:00,99.833,-101.15,9.3,111.32,53.07,8.61,1.72,7,840,85.49,BATCH-20260802-16
MED-00007265,CEL-00065,2026-08-02 16:00:00,99.705,-81.23,14.43,94.42,122.33,22.06,1.0,4,1157,132.15,BATCH-20260802-16
MED-00007266,CEL-00066,2026-08-02 16:00:00,99.828,-86.57,13.96,87.65,119.31,20.91,1.92,7,1267,173.08,BATCH-20260802-16
MED-00007267,CEL-00067,2026-08-02 16:00:00,99.996,-92.83,17.51,95.39,49.49,8.4,1.11,4,780,63.36,BATCH-20260802-16
MED-00007268,CEL-00068,2026-08-02 16:00:00,99.74,-87.0,12.42,84.92,108.6,23.0,1.26,5,1229,129.38,BATCH-20260802-16
MED-00007269,CEL-00069,2026-08-02 16:00:00,99.729,-87.03,14.83,92.22,106.42,16.87,1.47,2,1238,114.68,BATCH-20260802-16
MED-00007270,CEL-00070,2026-08-02 16:00:00,99.82,-87.89,16.01,90.43,53.42,3.22,1.31,2,866,80.61,BATCH-20260802-16
MED-00007271,CEL-00071,2026-08-02 16:00:00,99.843,-92.29,17.38,89.0,58.6,10.27,0.89,3,776,96.41,BATCH-20260802-16
MED-00007272,CEL-00072,2026-08-02 16:00:00,99.844,-96.46,15.95,107.12,41.27,7.51,1.44,3,791,66.61,BATCH-20260802-16
MED-00007272,CEL-00073,2026-08-02 16:00:00,99.75,-93.42,14.59,91.93,38.86,8.41,1.38,3,869,119.7,BATCH-20260802-16
MED-00007274,CEL-00074,2026-08-02 16:00:00,95.325,-95.35,6.91,104.03,109.64,21.02,1.77,4,1254,117.63,BATCH-20260802-16
