ticket_id,customer_id,subscription_id,cell_id,created_at,resolved_at,category,severity,ticket_status,channel,first_contact_resolution,sla_target_hours,resolution_hours,post_service_csat
TKT-000925,CLI-000109,SUB-003109,CEL-00164,2026-08-08 22:42:12,2026-08-09 02:42:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,3.78,
TKT-000926,CLI-000126,SUB-003126,CEL-00103,2026-08-08 22:54:35,2026-08-09 22:54:35,Velocidad,Alta,Resuelto,App,true,8,23.16,4
TKT-000927,CLI-000143,SUB-003143,CEL-00042,2026-08-08 23:06:58,2026-08-10 06:06:58,Llamadas,Alta,Resuelto,Web,false,8,30.69,4
TKT-000928,CLI-000160,SUB-003160,,2026-08-08 23:19:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-000929,CLI-000177,SUB-003177,,2026-08-08 23:31:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-000930,CLI-000194,SUB-003194,,2026-08-08 23:44:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000931,CLI-000211,SUB-003211,CEL-00158,2026-08-08 23:56:30,2026-08-11 22:56:30,Cobertura,Crítica,Cerrado,App,true,4,70.89,2
TKT-000932,CLI-000228,SUB-003228,CEL-00097,2026-08-09 00:08:53,2026-08-11 19:08:53,Velocidad,Alta,Cerrado,Web,true,8,66.21,2
TKT-000933,CLI-000245,SUB-003245,CEL-00036,2026-08-09 00:21:16,2026-08-11 22:21:16,Llamadas,Alta,Cerrado,Call center,true,8,69.95,
TKT-000934,CLI-000262,SUB-003262,,2026-08-09 00:33:39,2026-08-10 20:33:39,Facturación,Media,Cerrado,Tienda,true,24,43.67,3
TKT-000935,CLI-000279,SUB-003279,,2026-08-09 00:46:02,2026-08-11 14:46:02,Plan,Media,Cerrado,WhatsApp,true,24,61.86,2
TKT-000936,CLI-000296,SUB-003296,,2026-08-09 00:58:25,2026-08-11 21:58:25,Portabilidad,Baja,Resuelto,App,true,72,68.18,2
TKT-000937,CLI-000313,SUB-003313,CEL-00152,2026-08-09 01:10:48,2026-08-10 09:10:48,Cobertura,Crítica,Resuelto,Web,false,4,31.71,
TKT-000938,CLI-000330,SUB-003330,CEL-00091,2026-08-09 01:23:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000939,CLI-000347,SUB-003347,CEL-00030,2026-08-09 01:35:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000940,CLI-000364,SUB-003364,,2026-08-09 01:47:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000941,CLI-000381,SUB-003381,,2026-08-09 02:00:20,2026-08-11 14:00:20,Plan,Media,Cerrado,App,true,24,59.94,
TKT-000942,CLI-000398,SUB-003398,,2026-08-09 02:12:43,2026-08-10 23:12:43,Portabilidad,Baja,Cerrado,Web,true,72,44.17,3
TKT-000943,CLI-000415,SUB-003415,CEL-00146,2026-08-09 02:25:06,2026-08-10 17:25:06,Cobertura,Crítica,Cerrado,Call center,true,4,38.62,3
TKT-000944,CLI-000432,SUB-003432,CEL-00085,2026-08-09 02:37:29,2026-08-10 06:37:29,Velocidad,Alta,Cerrado,Tienda,true,8,27.27,4
TKT-000945,CLI-000449,SUB-003449,CEL-00024,2026-08-09 02:49:52,2026-08-09 11:49:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,8.03,
TKT-000946,CLI-000466,SUB-003466,,2026-08-09 03:02:15,2026-08-11 04:02:15,Facturación,Media,Resuelto,App,true,24,48.33,3
TKT-000947,CLI-000483,SUB-003483,,2026-08-09 03:14:38,2026-08-11 10:14:38,Plan,Media,Resuelto,Web,false,24,54.1,2
TKT-000948,CLI-000500,SUB-003500,,2026-08-09 03:27:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000949,CLI-000517,SUB-003517,CEL-00140,2026-08-09 03:39:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000950,CLI-000534,SUB-003534,CEL-00079,2026-08-09 03:51:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000951,CLI-000551,SUB-003551,CEL-00018,2026-08-09 04:04:10,2026-08-11 23:04:10,Llamadas,Alta,Cerrado,App,true,8,66.85,2
TKT-000952,CLI-000568,SUB-003568,,2026-08-09 04:16:33,2026-08-09 17:16:33,Facturación,Media,Cerrado,Web,true,24,12.42,5
TKT-000953,CLI-000585,SUB-003585,,2026-08-09 04:28:56,2026-08-10 13:28:56,Plan,Media,Cerrado,Call center,true,24,32.59,
TKT-000954,CLI-000602,SUB-003602,,2026-08-09 04:41:19,2026-08-11 06:41:19,Portabilidad,Baja,Cerrado,Tienda,true,72,49.7,3
TKT-000955,CLI-000619,SUB-003619,CEL-00134,2026-08-09 04:53:42,2026-08-10 14:53:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,33.81,4
TKT-000956,CLI-000636,SUB-003636,CEL-00073,2026-08-09 05:06:05,2026-08-10 15:06:05,Velocidad,Alta,Resuelto,App,true,8,33.75,4
TKT-000957,CLI-000653,SUB-003653,CEL-00012,2026-08-09 05:18:28,2026-08-11 02:18:28,Llamadas,Alta,Resuelto,Web,false,8,44.81,
TKT-000958,CLI-000670,SUB-003670,,2026-08-09 05:30:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-000959,CLI-000687,SUB-003687,,2026-08-09 05:43:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-000960,CLI-000704,SUB-003704,,2026-08-09 05:55:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000961,CLI-000721,SUB-003721,CEL-00128,2026-08-09 06:08:00,2026-08-11 18:08:00,Cobertura,Crítica,Cerrado,App,true,4,59.55,
TKT-000962,CLI-000738,SUB-003738,CEL-00067,2026-08-09 06:20:23,2026-08-09 19:20:23,Velocidad,Alta,Cerrado,Web,true,8,12.82,5
TKT-000963,CLI-000755,SUB-003755,CEL-00006,2026-08-09 06:32:46,2026-08-10 07:32:46,Llamadas,Alta,Cerrado,Call center,true,8,24.83,4
TKT-000964,CLI-000772,SUB-003772,,2026-08-09 06:45:09,2026-08-10 14:45:09,Facturación,Media,Cerrado,Tienda,true,24,31.55,4
TKT-000965,CLI-000789,SUB-003789,,2026-08-09 06:57:32,2026-08-11 11:57:32,Plan,Media,Cerrado,WhatsApp,true,24,52.44,
TKT-000966,CLI-000806,SUB-003806,,2026-08-09 07:09:55,2026-08-10 06:09:55,Portabilidad,Baja,Resuelto,App,true,72,22.18,4
TKT-000967,CLI-000823,SUB-003823,CEL-00122,2026-08-09 07:22:18,2026-08-10 08:22:18,Cobertura,Crítica,Resuelto,Web,false,4,24.57,4
TKT-000968,CLI-000840,SUB-003840,CEL-00061,2026-08-09 07:34:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000969,CLI-000857,SUB-003857,CEL-00180,2026-08-09 07:47:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000970,CLI-000874,SUB-003874,,2026-08-09 07:59:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000971,CLI-000891,SUB-003891,,2026-08-09 08:11:50,2026-08-10 18:11:50,Plan,Media,Cerrado,App,true,24,33.2,4
TKT-000972,CLI-000908,SUB-003908,,2026-08-09 08:24:13,2026-08-10 18:24:13,Portabilidad,Baja,Cerrado,Web,true,72,33.73,4
TKT-000973,CLI-000925,SUB-003925,CEL-00116,2026-08-09 08:36:36,2026-08-09 16:36:36,Cobertura,Crítica,Cerrado,Call center,true,4,7.76,
TKT-000974,CLI-000942,SUB-003942,CEL-00055,2026-08-09 08:48:59,2026-08-09 19:48:59,Velocidad,Alta,Cerrado,Tienda,true,8,10.16,5
TKT-000975,CLI-000959,SUB-003959,CEL-00174,2026-08-09 09:01:22,2026-08-11 18:01:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,56.79,2
TKT-000976,CLI-000976,SUB-003976,,2026-08-09 09:13:45,2026-08-11 02:13:45,Facturación,Media,Resuelto,App,true,24,40.29,3
TKT-000977,CLI-000993,SUB-003993,,2026-08-09 09:26:08,2026-08-10 01:26:08,Plan,Media,Resuelto,Web,false,24,15.63,
TKT-000978,CLI-001010,SUB-004010,,2026-08-09 09:38:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000979,CLI-001027,SUB-004027,CEL-00110,2026-08-09 09:50:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000980,CLI-001044,SUB-004044,CEL-00049,2026-08-09 10:03:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000981,CLI-001061,SUB-004061,CEL-00168,2026-08-09 10:15:40,2026-08-10 16:15:40,Llamadas,Alta,Cerrado,App,true,8,29.1,
TKT-000982,CLI-001078,SUB-004078,,2026-08-09 10:28:03,2026-08-12 07:28:03,Facturación,Media,Cerrado,Web,true,24,68.12,2
TKT-000983,CLI-001095,SUB-004095,,2026-08-09 10:40:26,2026-08-09 13:40:26,Plan,Media,Cerrado,Call center,true,24,2.17,5
TKT-000984,CLI-001112,SUB-004112,,2026-08-09 10:52:49,2026-08-11 19:52:49,Portabilidad,Baja,Cerrado,Tienda,true,72,56.76,2
TKT-000985,CLI-001129,SUB-004129,CEL-00104,2026-08-09 11:05:12,2026-08-12 06:05:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,66.27,
TKT-000986,CLI-001146,SUB-004146,CEL-00043,2026-08-09 11:17:35,2026-08-10 22:17:35,Velocidad,Alta,Resuelto,App,true,8,34.22,4
TKT-000987,CLI-001163,SUB-004163,CEL-00162,2026-08-09 11:29:58,2026-08-10 10:29:58,Llamadas,Alta,Resuelto,Web,false,8,22.44,4
TKT-000988,CLI-001180,SUB-004180,,2026-08-09 11:42:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-000989,CLI-001197,SUB-004197,,2026-08-09 11:54:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-000990,CLI-000014,SUB-000014,,2026-08-09 12:07:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000991,CLI-000031,SUB-000031,CEL-00038,2026-08-09 12:19:30,2026-08-10 19:19:30,Cobertura,Crítica,Cerrado,App,true,4,30.62,4
TKT-000992,CLI-000048,SUB-000048,CEL-00157,2026-08-09 12:31:53,2026-08-09 19:31:53,Velocidad,Alta,Cerrado,Web,true,8,6.52,5
TKT-000993,CLI-000065,SUB-000065,CEL-00096,2026-08-09 12:44:16,2026-08-11 13:44:16,Llamadas,Alta,Cerrado,Call center,true,8,48.71,
TKT-000994,CLI-000082,SUB-000082,,2026-08-09 12:56:39,2026-08-10 00:56:39,Facturación,Media,Cerrado,Tienda,true,24,11.85,5
TKT-000995,CLI-000099,SUB-000099,,2026-08-09 13:09:02,2026-08-12 12:09:02,Plan,Media,Cerrado,WhatsApp,true,24,70.22,2
TKT-000996,CLI-000116,SUB-000116,,2026-08-09 13:21:25,2026-08-12 09:21:25,Portabilidad,Baja,Resuelto,App,true,72,67.76,2
TKT-000997,CLI-000133,SUB-000133,CEL-00032,2026-08-09 13:33:48,2026-08-11 00:33:48,Cobertura,Crítica,Resuelto,Web,false,4,34.93,
TKT-000998,CLI-000150,SUB-000150,CEL-00151,2026-08-09 13:46:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000999,CLI-000167,SUB-000167,CEL-00090,2026-08-09 13:58:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001000,CLI-000184,SUB-000184,,2026-08-09 14:10:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001001,CLI-000201,SUB-000201,,2026-08-09 14:23:20,2026-08-10 16:23:20,Plan,Media,Cerrado,App,true,24,25.5,
TKT-001002,CLI-000218,SUB-000218,,2026-08-09 14:35:43,2026-08-09 20:35:43,Portabilidad,Baja,Cerrado,Web,true,72,5.94,5
TKT-001003,CLI-000235,SUB-000235,CEL-00026,2026-08-09 14:48:06,2026-08-10 20:48:06,Cobertura,Crítica,Cerrado,Call center,true,4,29.41,4
TKT-001004,CLI-000252,SUB-000252,CEL-00145,2026-08-09 15:00:29,2026-08-10 10:00:29,Velocidad,Alta,Cerrado,Tienda,true,8,18.05,4
TKT-001005,CLI-000269,SUB-000269,CEL-00084,2026-08-09 15:12:52,2026-08-11 19:12:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,51.04,
TKT-001006,CLI-000286,SUB-000286,,2026-08-09 15:25:15,2026-08-11 09:25:15,Facturación,Media,Resuelto,App,true,24,41.61,3
TKT-001007,CLI-000303,SUB-000303,,2026-08-09 15:37:38,2026-08-11 15:37:38,Plan,Media,Resuelto,Web,false,24,47.47,3
TKT-001008,CLI-000320,SUB-000320,,2026-08-09 15:50:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001009,CLI-000337,SUB-000337,CEL-00020,2026-08-09 16:02:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001010,CLI-000354,SUB-000354,CEL-00139,2026-08-09 16:14:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001011,CLI-000371,SUB-000371,CEL-00078,2026-08-09 16:27:10,2026-08-10 12:27:10,Llamadas,Alta,Cerrado,App,true,8,19.84,4
TKT-001012,CLI-000388,SUB-000388,,2026-08-09 16:39:33,2026-08-12 16:39:33,Facturación,Media,Cerrado,Web,true,24,71.76,2
TKT-001013,CLI-000405,SUB-000405,,2026-08-09 16:51:56,2026-08-11 23:51:56,Plan,Media,Cerrado,Call center,true,24,54.72,
TKT-001014,CLI-000422,SUB-000422,,2026-08-09 17:04:19,2026-08-11 11:04:19,Portabilidad,Baja,Cerrado,Tienda,true,72,41.38,3
TKT-001015,CLI-000439,SUB-000439,CEL-00014,2026-08-09 17:16:42,2026-08-12 08:16:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,62.93,2
TKT-001016,CLI-000456,SUB-000456,CEL-00133,2026-08-09 17:29:05,2026-08-10 00:29:05,Velocidad,Alta,Resuelto,App,true,8,6.86,5
TKT-001017,CLI-000473,SUB-000473,CEL-00072,2026-08-09 17:41:28,2026-08-09 21:41:28,Llamadas,Alta,Resuelto,Web,false,8,3.23,
TKT-001018,CLI-000490,SUB-000490,,2026-08-09 17:53:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001019,CLI-000507,SUB-000507,,2026-08-09 18:06:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001020,CLI-000524,SUB-000524,,2026-08-09 18:18:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001021,CLI-000541,SUB-000541,CEL-00008,2026-08-09 18:31:00,2026-08-10 08:31:00,Cobertura,Crítica,Cerrado,App,true,4,13.16,
TKT-001022,CLI-000558,SUB-000558,CEL-00127,2026-08-09 18:43:23,2026-08-12 07:43:23,Velocidad,Alta,Cerrado,Web,true,8,60.24,2
TKT-001023,CLI-000575,SUB-000575,CEL-00066,2026-08-09 18:55:46,2026-08-12 18:55:46,Llamadas,Alta,Cerrado,Call center,true,8,71.94,2
TKT-001024,CLI-000592,SUB-000592,,2026-08-09 19:08:09,2026-08-10 00:08:09,Facturación,Media,Cerrado,Tienda,true,24,4.55,5
TKT-001025,CLI-000609,SUB-000609,,2026-08-09 19:20:32,2026-08-12 04:20:32,Plan,Media,Cerrado,WhatsApp,true,24,56.88,
TKT-001026,CLI-000626,SUB-000626,,2026-08-09 19:32:55,2026-08-10 21:32:55,Portabilidad,Baja,Resuelto,App,true,72,25.32,4
TKT-001027,CLI-000643,SUB-000643,CEL-00002,2026-08-09 19:45:18,2026-08-10 14:45:18,Cobertura,Crítica,Resuelto,Web,false,4,18.61,4
TKT-001028,CLI-000660,SUB-000660,CEL-00121,2026-08-09 19:57:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001029,CLI-000677,SUB-000677,CEL-00060,2026-08-09 20:10:04,,Llamadas,Alta,En progreso,Tienda,,8,-3.0,
TKT-001030,CLI-000694,SUB-000694,,2026-08-09 20:22:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001031,CLI-000711,SUB-000711,,2026-08-09 20:34:50,2026-08-12 13:34:50,Plan,Media,Cerrado,App,true,24,64.53,2
TKT-001032,CLI-000728,SUB-000728,,2026-08-09 20:47:13,2026-08-10 11:47:13,Portabilidad,Baja,Cerrado,Web,true,72,14.16,5
TKT-001033,CLI-000745,SUB-000745,CEL-00176,2026-08-09 20:59:36,2026-08-10 21:59:36,Cobertura,Crítica,Cerrado,Call center,true,4,24.61,
TKT-001034,CLI-000762,SUB-000762,CEL-00115,2026-08-09 21:11:59,2026-08-11 13:11:59,Velocidad,Alta,Cerrado,Tienda,true,8,39.01,3
TKT-001035,CLI-000779,SUB-000779,CEL-00054,2026-08-09 21:24:22,2026-08-10 03:24:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,5.02,5
TKT-001036,CLI-000796,SUB-000796,,2026-08-09 21:36:45,2026-08-12 12:36:45,Facturación,Media,Resuelto,App,true,24,62.93,2
TKT-001037,CLI-000813,SUB-000813,,2026-08-09 21:49:08,2026-08-12 06:49:08,Plan,Media,Resuelto,Web,false,24,56.6,
TKT-001038,CLI-000830,SUB-000830,,2026-08-09 22:01:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001039,CLI-000847,SUB-000847,CEL-00170,2026-08-09 22:13:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001040,CLI-000864,SUB-000864,CEL-00109,2026-08-09 22:26:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001041,CLI-000881,SUB-000881,CEL-00048,2026-08-09 22:38:40,2026-08-10 23:38:40,Llamadas,Alta,Cerrado,App,true,8,24.58,
TKT-001042,CLI-000898,SUB-000898,,2026-08-09 22:51:03,2026-08-11 11:51:03,Facturación,Media,Cerrado,Web,true,24,36.72,3
TKT-001043,CLI-000915,SUB-000915,,2026-08-09 23:03:26,2026-08-10 05:03:26,Plan,Media,Cerrado,Call center,true,24,5.5,5
TKT-001044,CLI-000932,SUB-000932,,2026-08-09 23:15:49,2026-08-12 02:15:49,Portabilidad,Baja,Cerrado,Tienda,true,72,50.68,3
TKT-001045,CLI-000949,SUB-000949,CEL-00164,2026-08-09 23:28:12,2026-08-11 14:28:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,38.55,
TKT-001046,CLI-000966,SUB-000966,CEL-00103,2026-08-09 23:40:35,2026-08-11 14:40:35,Velocidad,Alta,Resuelto,App,true,8,38.99,3
TKT-001047,CLI-000983,SUB-000983,CEL-00042,2026-08-09 23:52:58,2026-08-11 13:52:58,Llamadas,Alta,Resuelto,Web,false,8,37.15,3
TKT-001048,CLI-001000,SUB-001000,,2026-08-10 00:05:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001049,CLI-001017,SUB-001017,,2026-08-10 00:17:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001050,CLI-001034,SUB-001034,,2026-08-10 00:30:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001051,CLI-001051,SUB-001051,CEL-00158,2026-08-10 00:42:30,2026-08-11 22:42:30,Cobertura,Crítica,Cerrado,App,true,4,45.91,3
TKT-001052,CLI-001068,SUB-001068,CEL-00097,2026-08-10 00:54:53,2026-08-10 18:54:53,Velocidad,Alta,Cerrado,Web,true,8,17.18,5
TKT-001053,CLI-001085,SUB-001085,CEL-00036,2026-08-10 01:07:16,2026-08-10 00:07:16,Llamadas,Alta,Cerrado,Call center,true,8,60.43,
TKT-001054,CLI-001102,SUB-001102,,2026-08-10 01:19:39,2026-08-13 01:19:39,Facturación,Media,Cerrado,Tienda,true,24,71.09,2
TKT-001055,CLI-001119,SUB-001119,,2026-08-10 01:32:02,2026-08-12 23:32:02,Plan,Media,Cerrado,WhatsApp,true,24,69.75,2
TKT-001055,CLI-001136,SUB-001136,,2026-08-10 01:44:25,2026-08-10 04:44:25,Portabilidad,Baja,Resuelto,App,true,72,2.67,5
TKT-001057,CLI-001153,SUB-001153,CEL-00152,2026-08-10 01:56:48,2026-08-12 13:56:48,Cobertura,Crítica,Resuelto,Web,false,4,59.43,
TKT-001058,CLI-001170,SUB-001170,CEL-00091,2026-08-10 02:09:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001059,CLI-001187,SUB-001187,CEL-00030,2026-08-10 02:21:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001060,CLI-001204,SUB-001204,,2026-08-10 02:33:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001061,CLI-001221,SUB-001221,,2026-08-10 02:46:20,2026-08-11 09:46:20,Plan,Media,Cerrado,App,true,24,30.71,
TKT-001062,CLI-001238,SUB-001238,,2026-08-10 02:58:43,2026-08-11 14:58:43,Portabilidad,Baja,Cerrado,Web,true,72,35.28,4
TKT-001063,CLI-001255,SUB-001255,CEL-00146,2026-08-10 03:11:06,2026-08-11 23:11:06,Cobertura,Crítica,Cerrado,Call center,true,4,43.98,3
TKT-001064,CLI-001272,SUB-001272,CEL-00085,2026-08-10 03:23:29,2026-08-10 10:23:29,Velocidad,Alta,Cerrado,Tienda,true,8,6.63,5
TKT-001065,CLI-001289,SUB-001289,CEL-00024,2026-08-10 03:35:52,2026-08-10 17:35:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,13.97,
TKT-001066,CLI-001306,SUB-001306,,2026-08-10 03:48:15,2026-08-12 12:48:15,Facturación,Media,Resuelto,App,true,24,56.61,2
TKT-001067,CLI-001323,SUB-001323,,2026-08-10 04:00:38,2026-08-10 17:00:38,Plan,Media,Resuelto,Web,false,24,12.97,5
TKT-001068,CLI-001340,SUB-001340,,2026-08-10 04:13:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001069,CLI-001357,SUB-001357,CEL-00140,2026-08-10 04:25:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001070,CLI-001374,SUB-001374,CEL-00079,2026-08-10 04:37:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001071,CLI-001391,SUB-001391,CEL-00018,2026-08-10 04:50:10,2026-08-11 14:50:10,Llamadas,Alta,Cerrado,App,true,8,33.94,4
TKT-001072,CLI-001408,SUB-001408,,2026-08-10 05:02:33,2026-08-11 02:02:33,Facturación,Media,Cerrado,Web,true,24,20.82,4
TKT-001073,CLI-001425,SUB-001425,,2026-08-10 05:14:56,2026-08-11 13:14:56,Plan,Media,Cerrado,Call center,true,24,31.68,
TKT-001074,CLI-001442,SUB-001442,,2026-08-10 05:27:19,2026-08-13 00:27:19,Portabilidad,Baja,Cerrado,Tienda,true,72,66.52,2
TKT-001075,CLI-001459,SUB-001459,CEL-00134,2026-08-10 05:39:42,2026-08-11 16:39:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,34.46,4
TKT-001076,CLI-001476,SUB-001476,CEL-00073,2026-08-10 05:52:05,2026-08-12 11:52:05,Velocidad,Alta,Resuelto,App,true,8,53.42,3
TKT-001077,CLI-001493,SUB-001493,CEL-00012,2026-08-10 06:04:28,2026-08-12 16:04:28,Llamadas,Alta,Resuelto,Web,false,8,57.57,
TKT-001078,CLI-001510,SUB-001510,,2026-08-10 06:16:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001079,CLI-001527,SUB-001527,,2026-08-10 06:29:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001080,CLI-001544,SUB-001544,,2026-08-10 06:41:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001081,CLI-001561,SUB-001561,CEL-00128,2026-08-10 06:54:00,2026-08-10 23:54:00,Cobertura,Crítica,Cerrado,App,true,4,16.47,
TKT-001082,CLI-001578,SUB-001578,CEL-00067,2026-08-10 07:06:23,2026-08-11 05:06:23,Velocidad,Alta,Cerrado,Web,true,8,21.49,4
TKT-001083,CLI-001595,SUB-001595,CEL-00006,2026-08-10 07:18:46,2026-08-12 00:18:46,Llamadas,Alta,Cerrado,Call center,true,8,40.24,3
TKT-001084,CLI-001612,SUB-001612,,2026-08-10 07:31:09,2026-08-11 18:31:09,Facturación,Media,Cerrado,Tienda,true,24,34.56,4
TKT-001085,CLI-001629,SUB-001629,,2026-08-10 07:43:32,2026-08-12 12:43:32,,Media,Cerrado,WhatsApp,true,24,52.19,
TKT-001086,CLI-001646,SUB-001646,,2026-08-10 07:55:55,2026-08-10 22:55:55,Portabilidad,Baja,Resuelto,App,true,72,14.65,5
TKT-001087,CLI-001663,SUB-001663,CEL-00122,2026-08-10 08:08:18,2026-08-12 19:08:18,Cobertura,Crítica,Resuelto,Web,false,4,58.64,2
TKT-001088,CLI-001680,SUB-001680,CEL-00061,2026-08-10 08:20:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001089,CLI-001697,SUB-001697,CEL-00180,2026-08-10 08:33:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001090,CLI-001714,SUB-001714,,2026-08-10 08:45:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001091,CLI-001731,SUB-001731,,2026-08-10 08:57:50,2026-08-11 22:57:50,Plan,Media,Cerrado,App,true,24,37.86,3
TKT-001092,CLI-001748,SUB-001748,,2026-08-10 09:10:13,2026-08-12 06:10:13,Portabilidad,Baja,Cerrado,Web,true,72,44.38,3
TKT-001093,CLI-001765,SUB-001765,CEL-00116,2026-08-10 09:22:36,2026-08-12 14:22:36,Cobertura,Crítica,Cerrado,Call center,true,4,52.68,
TKT-001094,CLI-001782,SUB-001782,CEL-00055,2026-08-10 09:34:59,2026-08-10 23:34:59,Velocidad,Alta,Cerrado,Tienda,true,8,13.07,5
TKT-001095,CLI-001799,SUB-001799,CEL-00174,2026-08-10 09:47:22,2026-08-12 11:47:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,49.32,3
TKT-001096,CLI-001816,SUB-001816,,2026-08-10 09:59:45,2026-08-13 06:59:45,Facturación,Media,Resuelto,App,true,24,68.48,2
TKT-001097,CLI-001833,SUB-001833,,2026-08-10 10:12:08,2026-08-11 23:12:08,Plan,Media,Resuelto,Web,false,24,36.67,
TKT-001098,CLI-001850,SUB-001850,,2026-08-10 10:24:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001099,CLI-001867,SUB-001867,CEL-00110,2026-08-10 10:36:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001100,CLI-001884,SUB-001884,CEL-00049,2026-08-10 10:49:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001101,CLI-001901,SUB-001901,CEL-00168,2026-08-10 11:01:40,2026-08-13 03:01:40,Llamadas,Alta,Cerrado,App,true,8,63.6,
TKT-001102,CLI-001918,SUB-001918,,2026-08-10 11:14:03,2026-08-11 07:14:03,Facturación,Media,Cerrado,Web,true,24,19.21,4
TKT-001103,CLI-001935,SUB-001935,,2026-08-10 11:26:26,2026-08-11 09:26:26,Plan,Media,Cerrado,Call center,true,24,21.11,4
TKT-001104,CLI-001952,SUB-001952,,2026-08-10 11:38:49,2026-08-11 13:38:49,Portabilidad,Baja,Cerrado,Tienda,true,72,25.57,4
TKT-001105,CLI-001969,SUB-001969,CEL-00104,2026-08-10 11:51:12,2026-08-12 03:51:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,39.09,
TKT-001106,CLI-001986,SUB-001986,CEL-00043,2026-08-10 12:03:35,2026-08-10 15:03:35,Velocidad,Alta,Resuelto,App,true,8,2.82,5
TKT-001107,CLI-002003,SUB-002003,CEL-00162,2026-08-10 12:15:58,2026-08-11 01:15:58,Llamadas,Alta,Resuelto,Web,false,8,13.0,5
TKT-001108,CLI-002020,SUB-002020,,2026-08-10 12:28:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001109,CLI-002037,SUB-002037,,2026-08-10 12:40:44,,Plan,Media,En progreso,Tienda,,24,,
