usage_date,subscription_id,primary_cell_id,data_gb,voice_minutes,sms_count,data_5g_pct,roaming_data_mb,dropped_calls,recharge_amount_clp,billed_amount_clp,ingestion_batch_id
2026-08-09,SUB-001203,CEL-00050,12.793,14.96,6,58.94,0.0,1,,5154.77,USAGE-20260809
2026-08-10,SUB-001203,CEL-00061,4.064,17.73,1,80.99,0.0,1,,866.33,USAGE-20260810
2026-08-11,SUB-001203,CEL-00072,6.993,9.01,14,58.9,0.0,1,,1094.77,USAGE-20260811
2026-08-12,SUB-001203,CEL-00083,5.726,9.28,9,87.91,0.0,2,,866.33,USAGE-20260812
2026-08-13,SUB-001203,CEL-00094,3.708,10.2,4,38.12,0.0,1,,866.33,USAGE-20260813
2026-08-14,SUB-001203,CEL-00105,10.336,15.5,17,91.46,0.0,2,,3434.87,USAGE-20260814
2026-08-01,SUB-001204,CEL-00149,0.837,9.81,12,0.0,0.0,2,,452.23,USAGE-20260801
2026-08-02,SUB-001204,CEL-00160,0.87,1.65,7,0.0,0.0,1,,475.33,USAGE-20260802
2026-08-03,SUB-001204,CEL-00171,0.61,4.06,2,0.0,0.0,1,,333.00,USAGE-20260803
2026-08-04,SUB-001204,CEL-00002,1.049,3.76,15,0.0,0.0,0,,600.63,USAGE-20260804
2026-08-05,SUB-001204,CEL-00013,1.079,17.31,10,0.0,0.0,3,,621.63,USAGE-20260805
2026-08-06,SUB-001204,CEL-00024,0.983,1.82,5,0.0,0.0,1,,554.43,USAGE-20260806
2026-08-07,SUB-001204,CEL-00035,0.734,8.86,0,0.0,0.0,0,,380.13,USAGE-20260807
2026-08-08,SUB-001204,CEL-00046,0.743,13.29,13,0.0,496.69,3,,386.43,USAGE-20260808
2026-08-09,SUB-001204,CEL-00057,1.105,8.98,8,0.0,0.0,1,,639.83,USAGE-20260809
2026-08-10,SUB-001204,CEL-00068,0.78,3.73,3,0.0,0.0,1,,412.33,USAGE-20260810
2026-08-11,SUB-001204,CEL-00079,0.776,0.74,16,0.0,0.0,0,,409.53,USAGE-20260811
2026-08-12,SUB-001204,CEL-00090,0.742,0.53,11,0.0,0.0,0,,385.73,USAGE-20260812
2026-08-13,SUB-001204,CEL-00101,0.999,18.72,6,0.0,0.0,3,,565.63,USAGE-20260813
2026-08-14,SUB-001204,CEL-00112,0.966,15.56,1,0.0,0.0,0,,542.53,USAGE-20260814
2026-08-01,SUB-001205,CEL-00156,11.088,7.48,14,94.17,0.0,1,,1166.33,USAGE-20260801
2026-08-02,SUB-001205,CEL-00167,9.247,11.21,9,80.29,0.0,2,,1166.33,USAGE-20260802
2026-08-03,SUB-001205,CEL-00178,18.889,16.93,4,30.91,0.0,0,,3888.63,USAGE-20260803
2026-08-04,SUB-001205,CEL-00009,11.682,12.72,17,63.92,0.0,1,,1166.33,USAGE-20260804
2026-08-05,SUB-001205,CEL-00020,22.216,7.4,12,41.96,0.0,1,,6217.53,USAGE-20260805
2026-08-06,SUB-001205,CEL-00031,10.729,9.36,7,92.32,0.0,1,,1166.33,USAGE-20260806
2026-08-07,SUB-001205,CEL-00042,20.973,6.28,2,43.36,0.0,1,,5347.43,USAGE-20260807
2026-08-08,SUB-001205,CEL-00053,27.353,6.47,15,88.85,0.0,0,,9813.43,USAGE-20260808
2026-08-09,SUB-001205,CEL-00064,13.987,12.88,10,59.97,0.0,1,,1166.33,USAGE-20260809
2026-08-10,SUB-001205,CEL-00075,8.393,3.18,5,85.63,0.0,1,,1166.33,USAGE-20260810
2026-08-11,SUB-001205,CEL-00086,16.273,5.54,0,78.67,0.0,1,,2057.43,USAGE-20260811
2026-08-11,SUB-001205,CEL-00097,8.33,1.96,13,71.09,0.0,2,,1166.33,USAGE-20260812
2026-08-13,SUB-001205,CEL-00108,18.038,1.2,8,89.42,0.0,1,,3292.93,USAGE-20260813
2026-08-14,SUB-001205,CEL-00119,11.854,7.76,3,62.81,0.0,1,,1166.33,USAGE-20260814
2026-08-01,SUB-001206,CEL-00163,4.963,12.09,16,79.96,0.0,2,,2140.43,USAGE-20260801
2026-08-02,SUB-001206,CEL-00174,3.76,9.18,11,77.27,0.0,2,,1298.33,USAGE-20260802
2026-08-03,SUB-001206,CEL-00005,1.43,7.97,6,54.98,0.0,0,,533.00,USAGE-20260803
2026-08-04,SUB-001206,CEL-00016,2.948,3.05,1,26.23,0.0,3,,729.93,USAGE-20260804
2026-08-05,SUB-001206,CEL-00027,1.571,20.46,14,55.51,0.0,3,,533.00,USAGE-20260805
2026-08-06,SUB-001206,CEL-00038,2.524,2.73,9,81.54,0.0,1,,533.00,USAGE-20260806
2026-08-07,SUB-001206,CEL-00049,1.263,15.47,4,36.51,0.0,2,,533.00,USAGE-20260807
2026-08-08,SUB-001206,CEL-00060,2.533,24.19,17,44.8,0.0,1,,533.00,USAGE-20260808
2026-08-09,SUB-001206,CEL-00071,4.783,8.79,12,73.04,485.45,1,,2014.43,USAGE-20260809
2026-08-10,SUB-001206,CEL-00082,3.561,7.34,7,51.21,0.0,1,,1159.03,USAGE-20260810
2026-08-11,SUB-001206,,1.992,13.63,2,51.0,0.0,0,,533.00,USAGE-20260811
2026-08-12,SUB-001206,CEL-00104,3.82,13.41,15,64.13,0.0,1,,1340.33,USAGE-20260812
2026-08-13,SUB-001206,CEL-00115,2.823,5.37,10,46.17,0.0,1,,642.43,USAGE-20260813
2026-08-14,SUB-001206,CEL-00126,3.386,11.58,5,49.2,0.0,1,,1036.53,USAGE-20260814
2026-08-01,SUB-001207,CEL-00170,0.714,11.64,0,32.99,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-001207,CEL-00001,1.66,5.88,13,130.0,0.0,0,,0.00,USAGE-20260802
2026-08-03,SUB-001207,CEL-00012,0.46,3.81,8,65.59,0.0,1,,0.00,USAGE-20260803
2026-08-04,SUB-001207,CEL-00023,0.708,12.24,3,69.12,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-001207,CEL-00034,1.154,17.13,16,56.94,0.0,0,15000.00,15000.00,USAGE-20260805
2026-08-06,SUB-001207,CEL-00045,1.31,10.47,11,93.35,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-001207,CEL-00056,1.084,11.53,6,42.35,0.0,1,,0.00,USAGE-20260807
2026-08-08,SUB-001207,CEL-00067,1.279,5.99,1,41.74,0.0,2,,0.00,USAGE-20260808
2026-08-09,SUB-001207,CEL-00078,0.596,6.9,14,85.56,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-001207,CEL-00089,0.73,5.87,9,87.62,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-001207,CEL-00100,0.541,14.17,4,33.91,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-001207,CEL-00111,0.846,8.58,17,59.14,0.0,2,15000.00,15000.00,USAGE-20260812
2026-08-13,SUB-001207,CEL-00122,1.015,6.84,12,38.24,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-001207,CEL-00133,1.345,17.89,7,67.74,0.0,3,,0.00,USAGE-20260814
2026-08-01,SUB-001208,CEL-00177,10.692,4.93,2,42.79,0.0,1,,4717.40,USAGE-20260801
2026-08-02,SUB-001208,CEL-00008,11.15,5.59,15,35.47,0.0,0,,5038.00,USAGE-20260802
2026-08-03,SUB-001208,CEL-00019,8.867,15.67,10,66.14,0.0,0,,3439.90,USAGE-20260803
2026-08-04,SUB-001208,CEL-00030,6.734,15.25,5,88.55,0.0,0,,1946.80,USAGE-20260804
2026-08-05,SUB-001208,CEL-00041,8.8,6.99,0,68.82,0.0,2,,3393.00,USAGE-20260805
2026-08-06,SUB-001208,CEL-00052,6.068,5.64,13,65.67,0.0,2,,1480.60,USAGE-20260806
2026-08-07,SUB-001208,CEL-00063,5.307,4.25,8,27.66,0.0,3,,947.90,USAGE-20260807
2026-08-08,SUB-001208,CEL-00074,9.652,18.64,3,56.42,0.0,2,,3989.40,USAGE-20260808
2026-08-09,SUB-001208,CEL-00085,10.475,23.1,16,59.89,0.0,0,,4565.50,USAGE-20260809
2026-08-10,SUB-001208,CEL-00096,7.391,23.29,11,58.11,763.98,0,,2406.70,USAGE-20260810
2026-08-11,SUB-001208,CEL-00107,5.82,21.71,6,69.85,0.0,3,,1307.00,USAGE-20260811
2026-08-12,SUB-001208,CEL-00118,6.216,5.62,1,77.24,0.0,2,,1584.20,USAGE-20260812
2026-08-13,SUB-001208,CEL-00129,4.7,5.47,14,52.52,0.0,1,,733.00,USAGE-20260813
2026-08-14,SUB-001208,CEL-00140,2.992,9.83,9,43.62,0.0,1,,733.00,USAGE-20260814
2026-08-01,SUB-001209,CEL-00004,4.603,14.01,4,86.39,0.0,0,,0.00,USAGE-20260801
2026-08-02,SUB-001209,CEL-00015,4.813,8.21,17,73.98,0.0,2,,0.00,USAGE-20260802
2026-08-03,SUB-001209,CEL-00026,1.663,26.48,12,77.64,0.0,2,8000.00,8000.00,USAGE-20260803
2026-08-04,SUB-001209,CEL-00037,1.712,5.48,7,98.74,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-001209,CEL-00048,1.94,9.16,2,62.12,0.0,3,,0.00,USAGE-20260805
2026-08-06,SUB-001209,CEL-00059,2.781,15.69,15,56.17,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-001209,CEL-00070,1.7,16.29,10,28.78,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-001209,CEL-00081,5.489,12.17,5,47.52,0.0,2,,0.00,USAGE-20260808
2026-08-09,SUB-001209,CEL-00092,1.64,15.63,0,46.19,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-001209,CEL-00103,4.267,5.72,13,77.01,0.0,0,8000.00,8000.00,USAGE-20260810
2026-08-11,SUB-001209,CEL-00114,4.707,6.37,8,64.65,0.0,2,,0.00,USAGE-20260811
2026-08-12,SUB-001209,CEL-00125,4.428,25.81,3,83.96,0.0,3,,0.00,USAGE-20260812
2026-08-13,SUB-001209,CEL-00136,1.939,12.68,16,76.33,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-001209,CEL-00147,2.14,13.44,11,61.27,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-001210,CEL-00011,18.535,15.3,6,53.51,0.0,1,,2807.50,USAGE-20260801
2026-08-02,SUB-001210,CEL-00022,30.324,7.05,1,79.49,0.0,2,,11059.80,USAGE-20260802
2026-08-03,SUB-001210,CEL-00033,25.578,21.4,14,98.28,0.0,2,,7737.60,USAGE-20260803
2026-08-04,SUB-001210,CEL-00044,21.333,18.59,9,57.13,0.0,2,,4766.10,USAGE-20260804
2026-08-05,SUB-001210,CEL-00055,25.836,17.88,4,78.08,0.0,1,,7918.20,USAGE-20260805
2026-08-06,SUB-001210,CEL-00066,10.597,10.15,17,71.92,0.0,2,,1499.67,USAGE-20260806
2026-08-07,SUB-001210,CEL-00077,17.288,13.86,12,54.07,0.0,2,,1934.60,USAGE-20260807
2026-08-08,SUB-001210,CEL-00088,14.373,16.16,7,40.36,0.0,0,,1499.67,USAGE-20260808
2026-08-09,SUB-001210,CEL-00099,24.424,22.11,2,68.86,0.0,3,,6929.80,USAGE-20260809
2026-08-10,SUB-001210,CEL-00110,9.739,12.99,15,33.26,0.0,1,,1499.67,USAGE-20260810
2026-08-11,SUB-001210,CEL-00121,13.134,9.27,10,47.84,713.55,0,,1499.67,USAGE-20260811
2026-08-12,SUB-001210,CEL-00132,12.04,15.12,5,41.2,0.0,2,,1499.67,USAGE-20260812
2026-08-13,SUB-001210,CEL-00143,29.151,20.59,0,70.65,0.0,0,,10238.70,USAGE-20260813
2026-08-14,SUB-001210,CEL-00154,10.164,13.9,13,47.61,0.0,0,,1499.67,USAGE-20260814
2026-08-01,SUB-001211,CEL-00018,1.74,12.61,8,59.85,0.0,0,,717.67,USAGE-20260801
2026-08-02,SUB-001211,CEL-00029,1.32,4.07,3,80.13,0.0,0,,433.00,USAGE-20260802
2026-08-03,SUB-001211,CEL-00040,2.22,1.5,16,63.96,0.0,0,,1053.67,USAGE-20260803
2026-08-04,SUB-001211,CEL-00051,1.273,1.23,11,57.76,0.0,0,,433.00,USAGE-20260804
2026-08-05,SUB-001211,CEL-00062,0.839,0.33,6,70.74,0.0,3,,433.00,USAGE-20260805
2026-08-06,SUB-001211,CEL-00073,1.003,0.04,1,63.35,0.0,0,,433.00,USAGE-20260806
2026-08-07,SUB-001211,CEL-00084,1.379,4.97,14,33.28,0.0,3,,464.97,USAGE-20260807
2026-08-08,SUB-001211,CEL-00095,2.337,1.92,9,51.83,0.0,2,,1135.57,USAGE-20260808
2026-08-09,SUB-001211,CEL-99999,2.042,2.35,4,46.87,0.0,1,,929.07,USAGE-20260809
2026-08-10,SUB-001211,CEL-00117,2.247,16.92,17,25.83,0.0,2,,1072.57,USAGE-20260810
2026-08-11,SUB-001211,CEL-00128,1.701,2.0,12,62.14,0.0,0,,690.37,USAGE-20260811
2026-08-12,SUB-001211,CEL-00139,1.998,5.34,7,95.84,0.0,0,,898.27,USAGE-20260812
2026-08-13,SUB-001211,CEL-00150,1.742,5.18,2,41.62,0.0,2,,719.07,USAGE-20260813
2026-08-14,SUB-001211,CEL-00161,1.529,28.51,15,26.39,0.0,1,,569.97,USAGE-20260814
2026-08-01,SUB-001212,CEL-00025,0.369,9.53,10,0.0,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-001212,CEL-00036,0.311,2.86,5,0.0,0.0,0,,0.00,USAGE-20260802
2026-08-03,SUB-001212,CEL-00047,0.55,8.11,0,0.0,0.0,2,,0.00,USAGE-20260803
2026-08-04,SUB-001212,CEL-00058,0.47,18.41,13,0.0,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-001212,CEL-00069,0.512,4.58,8,0.0,0.0,0,,0.00,USAGE-20260805
2026-08-06,SUB-001212,CEL-00080,0.498,4.79,3,0.0,0.0,3,,0.00,USAGE-20260806
2026-08-07,SUB-001212,CEL-00091,0.18,6.59,16,0.0,0.0,1,5000.00,5000.00,USAGE-20260807
2026-08-08,SUB-001212,CEL-00102,0.541,2.14,11,0.0,0.0,2,,0.00,USAGE-20260808
2026-08-09,SUB-001212,CEL-00113,-1.5,14.62,6,0.0,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-001212,CEL-00124,0.235,6.75,1,0.0,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-001212,CEL-00135,0.49,2.89,14,0.0,0.0,2,,0.00,USAGE-20260811
2026-08-12,SUB-001212,CEL-00146,0.345,14.16,9,0.0,363.76,1,,0.00,USAGE-20260812
2026-08-13,SUB-001212,CEL-00157,0.507,12.0,4,0.0,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-001212,CEL-00168,0.474,12.4,17,0.0,0.0,2,5000.00,5000.00,USAGE-20260814
2026-07-31,SUB-001213,CEL-00032,5.082,11.62,12,67.54,0.0,2,,1390.40,USAGE-20260801
2026-08-02,SUB-001213,CEL-00043,7.624,8.34,7,71.49,0.0,1,,3169.80,USAGE-20260802
2026-08-03,SUB-001213,CEL-00054,2.317,8.43,2,59.17,0.0,1,,633.00,USAGE-20260803
2026-08-04,SUB-001213,CEL-00065,5.652,5.18,15,75.87,0.0,2,,1789.40,USAGE-20260804
2026-08-05,SUB-001213,CEL-00076,4.207,9.95,10,50.78,0.0,3,,777.90,USAGE-20260805
2026-08-06,SUB-001213,CEL-00087,2.274,12.1,5,45.08,0.0,0,,633.00,USAGE-20260806
2026-08-07,SUB-001213,CEL-00098,6.501,12.03,0,57.66,0.0,2,,2383.70,USAGE-20260807
2026-08-08,SUB-001213,CEL-00109,3.302,22.42,13,49.97,0.0,0,,633.00,USAGE-20260808
2026-08-09,SUB-001213,CEL-00120,4.1,21.09,8,51.85,0.0,0,,703.00,USAGE-20260809
2026-08-10,SUB-001213,CEL-00131,5.201,5.77,3,59.5,0.0,2,,1473.70,USAGE-20260810
2026-08-11,SUB-001213,CEL-00142,2.687,18.09,16,33.22,0.0,0,,633.00,USAGE-20260811
2026-08-12,SUB-001213,CEL-00153,6.339,18.68,11,74.32,0.0,0,,2270.30,USAGE-20260812
2026-08-13,SUB-001213,CEL-00164,2.703,4.71,6,70.03,0.0,2,,633.00,USAGE-20260813
2026-08-14,SUB-001213,CEL-00175,6.058,4.9,1,34.84,0.0,1,,2073.60,USAGE-20260814
2026-08-01,SUB-001214,CEL-00039,2.306,4.89,14,51.57,0.0,0,,0.00,USAGE-20260801
2026-08-02,SUB-001214,CEL-00050,3.682,5.38,9,55.12,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-001214,CEL-00061,0.939,21.94,4,61.56,0.0,1,,0.00,USAGE-20260803
2026-08-04,SUB-001214,CEL-00072,1.066,6.79,17,43.7,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-001214,CEL-00083,2.905,5.26,12,36.56,0.0,1,10000.00,10000.00,USAGE-20260805
2026-08-06,SUB-001214,CEL-00094,1.739,21.57,7,34.24,0.0,2,,0.00,USAGE-20260806
2026-08-07,SUB-001214,CEL-00105,2.168,5.02,2,31.4,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-001214,CEL-00116,1.59,4.06,15,57.93,0.0,1,,0.00,USAGE-20260808
2026-08-09,SUB-001214,CEL-00127,1.589,9.71,10,90.04,0.0,2,,0.00,USAGE-20260809
2026-08-10,SUB-001214,CEL-00138,2.295,16.47,5,56.62,0.0,1,,0.00,USAGE-20260810
2026-08-11,SUB-001214,CEL-00149,2.609,5.5,0,32.61,0.0,2,,0.00,USAGE-20260811
2026-08-12,SUB-001214,CEL-00160,1.977,11.81,13,66.56,0.0,1,10000.00,10000.00,USAGE-20260812
2026-08-13,SUB-001214,CEL-00171,0.951,8.0,8,54.8,537.18,0,,0.00,USAGE-20260813
2026-08-14,SUB-001214,CEL-00002,2.186,15.22,3,34.83,0.0,2,,0.00,USAGE-20260814
2026-08-01,SUB-001215,CEL-00046,13.158,9.66,16,46.24,0.0,0,,5410.27,USAGE-20260801
2026-08-02,SUB-001215,CEL-00057,11.369,10.29,11,72.51,0.0,0,,4157.97,USAGE-20260802
2026-08-03,SUB-001215,CEL-00068,5.778,11.22,6,32.3,0.0,0,,866.33,USAGE-20260803
2026-08-04,SUB-001215,CEL-00079,11.909,14.96,1,26.89,0.0,2,,4535.97,USAGE-20260804
2026-08-05,SUB-001215,CEL-00090,4.836,6.47,14,97.5,0.0,0,,866.33,USAGE-20260805
2026-08-06,SUB-001215,CEL-00101,11.518,6.24,9,44.37,0.0,2,,4262.27,USAGE-20260806
2026-08-07,SUB-001215,CEL-00112,11.036,17.86,4,68.21,0.0,2,,3924.87,USAGE-20260807
2026-08-08,SUB-001215,CEL-00123,6.033,12.18,17,52.07,0.0,0,,866.33,USAGE-20260808
2026-08-09,SUB-001215,CEL-00134,8.99,8.92,12,83.0,0.0,3,,2492.67,USAGE-20260809
2026-08-10,SUB-001215,CEL-00145,9.694,7.13,7,69.75,0.0,1,,2985.47,USAGE-20260810
2026-08-11,SUB-001215,CEL-00156,10.528,9.76,2,80.14,0.0,1,,3569.27,USAGE-20260811
2026-08-12,SUB-001215,CEL-00167,6.245,19.31,15,84.05,0.0,1,,866.33,USAGE-20260812
2026-08-13,SUB-001215,CEL-00178,6.076,14.13,10,99.78,0.0,2,,866.33,USAGE-20260813
2026-08-14,SUB-001215,CEL-00009,10.401,5.0,5,61.32,0.0,1,,3480.37,USAGE-20260814
2026-08-01,SUB-001216,CEL-00053,1.398,12.94,0,0.0,0.0,1,,844.93,USAGE-20260801
2026-08-02,SUB-001216,CEL-00064,0.935,16.91,13,0.0,0.0,1,,520.83,USAGE-20260802
2026-08-03,SUB-001216,CEL-00075,0.53,10.81,8,0.0,0.0,0,,333.00,USAGE-20260803
2026-08-04,SUB-001216,CEL-00086,0.36,7.88,3,0.0,0.0,0,,333.00,USAGE-20260804
2026-08-05,SUB-001216,CEL-00097,0.779,11.77,16,0.0,0.0,3,,411.63,USAGE-20260805
2026-08-06,SUB-001216,CEL-00108,1.179,8.79,11,0.0,0.0,1,,691.63,USAGE-20260806
2026-08-07,SUB-001216,CEL-00119,0.973,15.33,6,0.0,0.0,0,,547.43,USAGE-20260807
2026-08-08,SUB-001216,CEL-00130,0.654,18.67,1,0.0,0.0,3,,333.00,USAGE-20260808
2026-08-09,SUB-001216,CEL-00141,0.879,5.16,14,0.0,0.0,0,,481.63,USAGE-20260809
2026-08-10,SUB-001216,CEL-00152,0.358,8.96,9,0.0,0.0,2,,333.00,USAGE-20260810
2026-08-11,SUB-001216,CEL-00163,0.954,14.17,4,0.0,0.0,2,,534.13,USAGE-20260811
2026-08-12,SUB-001216,CEL-00174,0.908,15.85,17,0.0,0.0,0,,501.93,USAGE-20260812
2026-08-13,SUB-001216,CEL-00005,0.745,17.0,12,0.0,0.0,0,,387.83,USAGE-20260813
2026-08-14,SUB-001216,CEL-00016,0.905,11.61,7,0.0,357.74,1,,499.83,USAGE-20260814
2026-08-01,SUB-001217,CEL-00060,27.859,10.48,2,61.46,0.0,2,,10167.63,USAGE-20260801
2026-08-02,SUB-001217,CEL-00071,11.528,23.0,15,89.45,0.0,1,,1166.33,USAGE-20260802
2026-08-03,SUB-001217,CEL-00082,14.37,7.01,10,64.25,0.0,2,,1166.33,USAGE-20260803
2026-08-04,SUB-001217,CEL-00093,23.891,11.62,5,84.32,0.0,2,,7390.03,USAGE-20260804
2026-08-05,SUB-001217,CEL-00104,18.697,13.28,0,26.99,0.0,0,,3754.23,USAGE-20260805
2026-08-06,SUB-001217,CEL-00115,25.577,14.82,13,62.02,0.0,3,,8570.23,USAGE-20260806
2026-08-07,SUB-001217,CEL-00126,13.679,13.28,8,89.38,0.0,0,,1166.33,USAGE-20260807
2026-08-08,SUB-001217,CEL-00137,30.95,16.3,3,94.95,0.0,1,,12331.33,USAGE-20260808
2026-08-09,SUB-001217,CEL-00148,31.069,15.98,16,65.98,0.0,2,,12414.63,USAGE-20260809
2026-08-10,SUB-001217,CEL-00159,12.377,6.79,11,91.17,0.0,1,,1166.33,USAGE-20260810
2026-08-11,SUB-001217,CEL-00170,12.822,15.69,6,37.99,0.0,1,,1166.33,USAGE-20260811
2026-08-12,SUB-001217,CEL-00001,14.249,13.58,1,68.26,0.0,0,,1166.33,USAGE-20260812
2026-08-13,SUB-001217,CEL-00012,8.543,10.01,14,50.46,0.0,2,,1166.33,USAGE-20260813
2026-08-14,SUB-001217,CEL-00023,25.532,23.19,9,82.89,0.0,2,,8538.73,USAGE-20260814
2026-08-01,SUB-001218,CEL-00067,5.849,4.51,4,82.96,0.0,3,,2760.63,USAGE-20260801
2026-08-02,SUB-001218,CEL-00078,4.788,6.74,17,57.17,0.0,1,,2017.93,USAGE-20260802
2026-08-03,SUB-001218,CEL-00089,3.973,1.55,12,28.2,0.0,1,,1447.43,USAGE-20260803
2026-08-04,SUB-001218,CEL-00100,3.92,2.93,7,39.24,0.0,1,,1410.33,USAGE-20260804
2026-08-05,SUB-001218,CEL-00111,3.538,2.08,2,98.24,0.0,1,,1142.93,USAGE-20260805
2026-08-06,SUB-001218,CEL-00122,2.254,8.19,15,95.14,0.0,0,,533.00,USAGE-20260806
2026-08-07,SUB-001218,CEL-00133,4.531,1.22,10,30.07,0.0,2,,1838.03,USAGE-20260807
2026-08-08,SUB-001218,CEL-00144,2.849,2.94,5,73.17,0.0,0,,660.63,USAGE-20260808
2026-08-09,SUB-001218,CEL-00155,5.041,6.37,0,62.13,0.0,0,,2195.03,USAGE-20260809
2026-08-10,SUB-001218,CEL-00166,4.716,18.26,13,27.38,0.0,3,,1967.53,USAGE-20260810
2026-08-11,SUB-001218,CEL-00177,4.651,11.31,8,98.41,0.0,1,,1922.03,USAGE-20260811
2026-08-12,SUB-001218,CEL-00008,3.457,8.37,3,56.77,0.0,1,,1086.23,USAGE-20260812
2026-08-13,SUB-001218,CEL-00019,4.677,3.51,16,68.77,0.0,0,,1940.23,USAGE-20260813
2026-08-14,SUB-001218,CEL-00030,1.624,8.41,11,32.92,0.0,3,,533.00,USAGE-20260814
2026-08-01,SUB-001219,CEL-00074,0.814,2.16,6,78.55,402.01,2,,0.00,USAGE-20260801
2026-08-02,SUB-001219,CEL-00085,0.819,3.14,1,39.26,0.0,0,,0.00,USAGE-20260802
2026-08-03,SUB-001219,CEL-00096,0.477,10.78,14,79.32,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-001219,CEL-00107,1.351,15.3,9,64.78,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-001219,CEL-00118,0.514,6.04,4,68.06,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-001219,CEL-00129,1.252,10.51,17,73.87,0.0,2,,0.00,USAGE-20260806
2026-08-07,SUB-001219,CEL-00140,0.403,9.03,12,85.02,0.0,0,15000.00,15000.00,USAGE-20260807
2026-08-08,SUB-001219,CEL-00151,1.058,4.74,7,68.95,0.0,0,,0.00,USAGE-20260808
2026-08-09,SUB-001219,CEL-00162,0.715,10.96,2,97.64,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-001219,CEL-00173,1.487,15.07,15,25.93,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-001219,CEL-00004,1.439,12.0,10,61.32,0.0,0,,0.00,USAGE-20260811
2026-08-12,SUB-001219,CEL-00015,0.377,10.75,5,54.44,0.0,3,,0.00,USAGE-20260812
2026-08-13,SUB-001219,CEL-00026,0.542,16.46,0,70.29,0.0,2,,0.00,USAGE-20260813
2026-08-14,SUB-001219,CEL-00037,0.81,20.05,13,92.24,0.0,1,15000.00,15000.00,USAGE-20260814
2026-08-01,SUB-001220,CEL-00081,3.531,22.26,8,59.3,0.0,0,,804.70,USAGE-20260801
2026-08-02,SUB-001220,CEL-00092,2.743,10.07,3,87.85,0.0,2,,666.33,USAGE-20260802
2026-08-03,SUB-999999,CEL-00103,2.596,3.91,16,79.78,0.0,0,,666.33,USAGE-20260803
2026-08-03,SUB-001220,CEL-00114,4.333,8.04,11,66.93,0.0,0,,1366.10,USAGE-20260804
2026-08-05,SUB-001220,CEL-00125,3.889,12.08,6,53.49,0.0,2,,1055.30,USAGE-20260805
2026-08-06,SUB-001220,CEL-00136,4.999,2.79,1,55.21,0.0,0,,1832.30,USAGE-20260806
2026-08-07,SUB-001220,CEL-00147,5.688,11.81,14,89.41,0.0,2,,2314.60,USAGE-20260807
2026-08-08,SUB-001220,CEL-00158,6.963,8.66,9,95.01,0.0,2,,3207.10,USAGE-20260808
2026-08-09,SUB-001220,CEL-00169,2.195,5.46,4,82.46,0.0,2,,666.33,USAGE-20260809
2026-08-10,SUB-001220,CEL-00180,5.48,2.94,17,79.72,0.0,1,,2169.00,USAGE-20260810
2026-08-11,SUB-001220,CEL-00011,5.392,7.3,12,29.96,0.0,1,,2107.40,USAGE-20260811
2026-08-12,SUB-001220,CEL-00022,2.338,3.51,7,91.12,0.0,1,,666.33,USAGE-20260812
2026-08-13,SUB-001220,CEL-00033,5.835,5.93,2,75.5,0.0,2,,2417.50,USAGE-20260813
2026-08-14,SUB-001220,CEL-00044,2.237,10.3,15,30.89,0.0,1,,666.33,USAGE-20260814
2026-08-01,SUB-001221,CEL-00088,4.8,8.86,10,85.39,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-001221,CEL-00099,3.959,8.23,5,68.85,187.16,2,,0.00,USAGE-20260802
2026-08-03,SUB-001221,CEL-00110,3.235,3.99,0,89.22,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-001221,CEL-00121,2.497,5.1,13,57.08,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-001221,CEL-00132,2.908,27.3,8,78.47,0.0,1,8000.00,8000.00,USAGE-20260805
2026-08-06,SUB-001221,CEL-00143,2.344,3.27,3,44.68,0.0,0,,0.00,USAGE-20260806
