subscription_id,customer_id,product_id,line_id,start_date,end_date,subscription_status,contract_type,is_port_in,is_esim,autopay_enabled,monthly_fee_clp,billing_day
SUB-000727,CLI-000727,PRD-002,LIN-000727,2023-10-01,,Activa,Prepago,false,false,false,7990.00,
SUB-000728,CLI-000728,PRD-009,LIN-000728,2023-10-30,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000729,CLI-000729,PRD-004,LIN-000729,2023-11-28,,Activa,Prepago,false,false,false,11691.00,
SUB-000730,CLI-000730,PRD-015,LIN-000730,2023-12-27,,Activa,12 meses,false,false,false,44990.00,8
SUB-000731,CLI-000731,PRD-006,LIN-000731,2024-01-25,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000732,CLI-000732,PRD-001,LIN-000732,2024-02-23,,Activa,Prepago,true,false,false,5391.00,
SUB-000733,CLI-000733,PRD-008,LIN-000733,2024-03-23,,Activa,24 meses,true,true,true,18990.00,1
SUB-000734,CLI-000734,PRD-003,LIN-000734,2024-04-21,,Activa,Prepago,true,false,false,9490.50,
SUB-000735,CLI-000735,PRD-010,LIN-000735,2024-05-20,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000736,CLI-000736,PRD-005,LIN-000736,2024-06-18,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000737,CLI-000737,PRD-012,LIN-000737,2024-07-17,,Activa,24 meses,false,false,false,33240.50,1
SUB-000738,CLI-000738,PRD-007,LIN-000738,2024-08-15,,Activa,12 meses,false,false,false,14391.00,8
SUB-000739,CLI-000739,PRD-002,LIN-000739,2024-09-13,,Activa,Prepago,false,false,false,7990.00,
SUB-000740,CLI-000740,PRD-013,LIN-000740,2024-10-12,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000741,CLI-000741,PRD-004,LIN-000741,2024-11-10,,Activa,Prepago,true,false,false,11691.00,
SUB-000742,CLI-000742,PRD-011,LIN-000742,2024-12-09,,Activa,12 meses,true,true,true,29990.00,8
SUB-000743,CLI-000743,PRD-006,LIN-000743,2025-01-07,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000744,CLI-000744,PRD-001,LIN-000744,2025-02-05,,Activa,Prepago,true,false,false,5391.00,
SUB-000745,CLI-000745,PRD-008,LIN-000745,2025-03-06,,Activa,24 meses,false,false,true,18990.00,1
SUB-000746,CLI-000746,PRD-003,LIN-000746,2025-04-04,,Activa,Prepago,false,false,false,9490.50,
SUB-000747,CLI-000747,PRD-010,LIN-000747,2025-05-03,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000748,CLI-000748,PRD-005,LIN-000748,2025-06-01,2027-05-31,Baja,Sin permanencia,false,false,false,9990.00,22
SUB-000749,CLI-000749,PRD-012,LIN-000749,2025-06-30,,Activa,24 meses,false,false,false,33240.50,1
SUB-000750,CLI-000750,PRD-015,LIN-000750,2025-07-29,,Activa,12 meses,false,false,false,40491.00,8
SUB-000751,CLI-000751,PRD-002,LIN-000751,2025-08-27,,Activa,Prepago,true,false,false,7990.00,
SUB-000752,CLI-000752,PRD-009,LIN-000752,2025-09-25,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000753,CLI-000753,PRD-004,LIN-000753,2025-10-24,,Suspendida,Prepago,true,false,false,11691.00,
SUB-000754,CLI-000754,PRD-011,LIN-000754,2025-11-22,,Activa,12 meses,true,false,true,29990.00,8
SUB-000755,CLI-000755,PRD-006,LIN-000755,2025-12-21,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000756,CLI-000756,PRD-001,LIN-000756,2026-01-19,,Activa,Prepago,false,false,false,5391.00,
SUB-000757,CLI-000757,PRD-008,LIN-000757,2026-02-17,,Activa,24 meses,false,false,false,18990.00,1
SUB-000758,CLI-000758,PRD-003,LIN-000758,2026-03-18,,Activa,Prepago,false,false,false,9490.50,
SUB-000759,CLI-000759,PRD-010,LIN-000759,2026-04-16,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000760,CLI-000760,PRD-013,LIN-000760,2026-05-15,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-000761,CLI-000761,PRD-012,LIN-000761,2026-06-13,,Activa,24 meses,true,true,true,33240.50,1
SUB-000762,CLI-000762,PRD-007,LIN-000762,2026-07-12,,Activa,12 meses,true,true,true,14391.00,8
SUB-000763,CLI-000763,PRD-002,LIN-000763,2019-01-19,,Activa,Prepago,true,false,false,7990.00,
SUB-000764,CLI-000764,PRD-009,LIN-000764,2019-02-17,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-000764,CLI-000765,PRD-004,LIN-000765,2019-03-18,,Activa,Prepago,false,false,false,11691.00,
SUB-000766,CLI-000766,PRD-011,LIN-000766,2019-04-16,,Activa,12 meses,false,false,true,29990.00,8
SUB-000767,CLI-000767,PRD-006,LIN-000767,2019-05-15,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000768,CLI-000768,PRD-001,LIN-000768,2019-06-13,,Activa,Prepago,false,false,false,5391.00,
SUB-000769,CLI-000769,PRD-008,LIN-000769,2019-07-12,,Activa,24 meses,false,false,false,18990.00,1
SUB-000770,CLI-000770,PRD-015,LIN-000770,2019-08-10,,Activa,12 meses,false,false,false,42740.50,8
SUB-000771,CLI-000771,PRD-010,LIN-000771,2019-09-08,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000772,CLI-000772,PRD-005,LIN-000772,2019-10-07,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000773,CLI-000773,PRD-012,LIN-000773,2019-11-05,,Activa,24 meses,true,true,true,33240.50,1
SUB-000774,CLI-000774,PRD-007,LIN-000774,2019-12-04,,Activa,12 meses,true,false,true,14391.00,8
SUB-000775,CLI-000775,PRD-002,LIN-000775,2020-01-02,,Activa,Prepago,false,false,false,7990.00,
SUB-000776,CLI-000776,PRD-009,LIN-000776,2020-01-31,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-000777,CLI-000777,PRD-004,LIN-000777,2020-02-29,,Activa,Prepago,false,false,false,11691.00,
SUB-000778,CLI-000778,PRD-011,LIN-000778,2020-03-29,,Activa,12 meses,false,false,false,29990.00,8
SUB-000779,CLI-000779,PRD-006,LIN-000779,2020-04-27,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000780,CLI-000780,PRD-013,LIN-000780,2020-05-26,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000781,CLI-000781,PRD-008,LIN-000781,2020-06-24,,Activa,24 meses,true,true,true,18990.00,1
SUB-000782,CLI-000782,PRD-003,LIN-000782,2020-07-23,,Activa,Prepago,true,false,false,9490.50,
SUB-000783,CLI-000783,PRD-010,LIN-000783,2020-08-21,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000784,CLI-000784,PRD-005,LIN-000784,2020-09-19,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000785,CLI-000785,PRD-012,LIN-000785,2020-10-18,,Activa,24 meses,false,false,true,33240.50,1
SUB-000786,CLI-000786,PRD-007,LIN-000786,2020-11-16,,Activa,12 meses,false,false,true,14391.00,8
SUB-000787,CLI-000787,PRD-002,LIN-000787,2020-12-15,,Activa,Prepago,false,false,false,7990.00,
SUB-000788,CLI-000788,PRD-009,LIN-000788,2021-01-13,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000789,CLI-000789,PRD-004,LIN-000789,2021-02-11,,Activa,Prepago,false,false,false,11691.00,
SUB-000790,CLI-000790,PRD-999,LIN-000790,2021-03-12,,Activa,12 meses,false,false,false,44990.00,8
SUB-000791,CLI-000791,PRD-006,LIN-000791,2021-04-10,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000792,CLI-000792,PRD-001,LIN-000792,2021-05-09,,Activa,Prepago,true,false,false,5391.00,
SUB-000793,CLI-000793,PRD-008,LIN-000793,2021-06-07,,Activa,24 meses,true,true,true,18990.00,1
SUB-000794,CLI-000794,PRD-003,LIN-000794,2021-07-06,,Activa,Prepago,true,false,false,9490.50,
SUB-000795,CLI-000795,PRD-010,LIN-000795,2021-08-04,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000796,CLI-000796,PRD-005,LIN-000796,2021-09-02,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000797,CLI-000797,PRD-012,LIN-000797,2021-10-01,,Activa,24 meses,false,false,false,33240.50,1
SUB-000798,CLI-000798,PRD-007,LIN-000798,2021-10-30,,Activa,12 meses,false,false,false,14391.00,8
SUB-000799,CLI-000799,PRD-002,LIN-000799,2021-11-28,,Activa,Prepago,false,false,false,7990.00,
SUB-000800,CLI-000800,PRD-013,LIN-000800,2021-12-27,,Suspendida,Sin permanencia,false,false,false,18990.50,22
SUB-000801,CLI-000801,PRD-004,LIN-000801,2022-01-25,,Activa,Prepago,true,false,false,11691.00,
SUB-000802,CLI-000802,PRD-011,LIN-000802,2022-02-23,,Activa,12 meses,true,true,true,29990.00,8
SUB-000803,CLI-000803,PRD-006,LIN-000803,2022-03-24,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000804,CLI-000804,PRD-001,LIN-000804,2022-04-22,,Activa,Prepago,true,false,false,5391.00,
SUB-000805,CLI-000805,PRD-008,LIN-000805,2022-05-21,,Activa,24 meses,false,false,true,18990.00,1
SUB-000806,CLI-000806,PRD-003,LIN-000806,2022-06-19,,Activa,Prepago,false,false,false,9490.50,
SUB-000807,CLI-000807,PRD-010,LIN-000807,2022-07-18,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000808,CLI-000808,PRD-005,LIN-000808,2022-08-16,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000809,CLI-000809,PRD-012,LIN-000809,2022-09-14,,Activa,24 meses,false,false,false,33240.50,1
SUB-000810,CLI-000810,PRD-015,LIN-000810,2022-10-13,,Activa,12 meses,false,false,false,40491.00,8
SUB-000811,CLI-000811,PRD-002,LIN-000811,2022-11-11,,Activa,Prepago,true,false,false,7990.00,
SUB-000812,CLI-000812,PRD-009,LIN-000812,2022-12-10,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000813,CLI-000813,PRD-004,LIN-000813,2023-01-08,,Activa,Prepago,true,false,false,11691.00,
SUB-000814,CLI-000814,PRD-011,LIN-000814,2023-02-06,,Activa,12 meses,true,false,true,29990.00,8
SUB-000815,CLI-000815,PRD-006,LIN-000815,2023-03-07,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000816,CLI-000816,PRD-001,LIN-000816,2023-04-05,,Activa,Prepago,false,false,false,5391.00,
SUB-000817,CLI-000817,PRD-008,LIN-000817,2023-05-04,,Activa,24 meses,false,false,false,18990.00,1
SUB-000818,CLI-000818,PRD-003,LIN-000818,2023-06-02,,Activa,Prepago,false,false,false,9490.50,
SUB-000819,CLI-000819,PRD-010,LIN-000819,2023-07-01,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000820,CLI-000820,PRD-013,LIN-000820,2023-07-30,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-000821,CLI-000821,PRD-012,LIN-000821,2023-08-28,,Activa,24 meses,true,true,true,33240.50,1
SUB-000822,CLI-000822,PRD-007,LIN-000822,2023-09-26,,Activa,12 meses,true,true,true,14391.00,8
SUB-000823,CLI-000823,PRD-002,LIN-000823,2023-10-25,,Activa,Prepago,true,false,false,7990.00,
SUB-000824,CLI-000824,PRD-009,LIN-000824,2023-11-23,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-000825,CLI-000825,PRD-004,LIN-000825,2023-12-22,,Activa,Prepago,false,false,false,11691.00,
SUB-000826,CLI-000826,PRD-011,LIN-000826,2024-01-20,,Activa,12 meses,false,false,true,29990.00,8
SUB-000827,CLI-000827,PRD-006,LIN-000827,2024-02-18,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000828,CLI-000828,PRD-001,LIN-000828,2024-03-18,,Activa,Prepago,false,false,false,5391.00,
SUB-000829,CLI-000829,PRD-008,LIN-000829,2024-04-16,,Activa,24 meses,false,false,false,18990.00,1
SUB-000830,CLI-000830,PRD-015,LIN-000830,2024-05-15,,Activa,12 meses,false,false,false,42740.50,8
SUB-000831,CLI-000831,PRD-010,LIN-000831,2024-06-13,2027-01-09,Baja,Sin permanencia,true,true,true,23391.00,15
SUB-000832,CLI-000832,PRD-005,LIN-000832,2024-07-12,2024-07-02,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000833,CLI-000833,PRD-012,LIN-000833,2024-08-10,,Activa,24 meses,true,true,true,33240.50,1
SUB-000834,CLI-000834,PRD-007,LIN-000834,2024-09-08,,Activa,12 meses,true,false,true,14391.00,8
SUB-000835,CLI-000835,PRD-002,LIN-000835,2024-10-07,,Activa,Prepago,false,false,false,7990.00,
SUB-000836,CLI-000836,PRD-009,LIN-000836,2024-11-05,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-000837,CLI-000837,PRD-004,LIN-000837,2024-12-04,,Activa,Prepago,false,false,false,11691.00,
SUB-000838,CLI-000838,PRD-011,LIN-000838,2025-01-02,,Activa,12 meses,false,false,false,29990.00,8
SUB-000839,CLI-000839,PRD-006,LIN-000839,2025-01-31,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000840,CLI-000840,PRD-013,LIN-000840,2025-03-01,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000841,CLI-000841,PRD-008,LIN-000841,2025-03-30,,Activa,24 meses,true,true,true,18990.00,1
SUB-000842,CLI-000842,PRD-003,LIN-000842,2025-04-28,,Activa,Prepago,true,false,false,9490.50,
SUB-000843,CLI-000843,PRD-010,LIN-000843,2025-05-27,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000844,CLI-000844,PRD-005,LIN-000844,2025-06-25,,Activa,Sin permanencia,true,false,true,-9990.00,22
SUB-000845,CLI-000845,PRD-012,LIN-000845,2025-07-24,,Activa,24 meses,false,false,true,33240.50,1
SUB-000846,CLI-000846,PRD-007,LIN-000846,2025-08-22,,Activa,12 meses,false,false,true,14391.00,8
SUB-000847,CLI-000847,PRD-002,LIN-000847,2025-09-20,,Suspendida,Prepago,false,false,false,7990.00,
SUB-000848,CLI-000848,PRD-009,LIN-000848,2025-10-19,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000849,CLI-000849,PRD-004,LIN-000849,2025-11-17,,Activa,Prepago,false,false,false,11691.00,
SUB-000850,CLI-000850,PRD-015,LIN-000850,2025-12-16,,Activa,12 meses,false,false,false,44990.00,8
SUB-000851,CLI-000851,PRD-006,LIN-000851,2026-01-14,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000852,CLI-000852,PRD-001,LIN-000852,2026-02-12,,Activa,Prepago,true,false,false,5391.00,
SUB-000853,CLI-000853,PRD-008,LIN-000853,2026-03-13,,Activa,24 meses,true,true,true,18990.00,1
SUB-000854,CLI-000854,PRD-003,LIN-000854,2026-04-11,,Activa,Prepago,true,false,false,9490.50,
SUB-000855,CLI-000855,PRD-010,LIN-000855,2026-05-10,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000856,CLI-000856,PRD-005,LIN-000856,2026-06-08,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000857,CLI-000857,PRD-012,LIN-000857,2026-07-07,,Activa,24 meses,false,false,false,33240.50,1
SUB-000858,CLI-000858,PRD-007,LIN-000858,2019-01-14,,Activa,12 meses,false,false,false,14391.00,8
SUB-000859,CLI-000859,PRD-002,LIN-000859,2019-02-12,,Activa,Prepago,false,false,false,7990.00,
SUB-000860,CLI-000860,PRD-013,LIN-000860,2019-03-13,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000861,CLI-000861,PRD-004,LIN-000861,2019-04-11,,Activa,Prepago,true,false,false,11691.00,
SUB-000862,CLI-000862,PRD-011,LIN-000862,2019-05-10,,Activa,12 meses,true,true,true,29990.00,8
SUB-000863,CLI-000863,PRD-006,LIN-000863,2019-06-08,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000864,CLI-000864,PRD-001,LIN-000864,2019-07-07,,Activa,Prepago,true,false,false,5391.00,
SUB-000865,CLI-000865,PRD-008,LIN-000865,2019-08-05,,Activa,24 meses,false,false,true,18990.00,1
SUB-000866,CLI-000866,PRD-003,LIN-000866,2019-09-03,,Activa,Prepago,false,false,false,9490.50,
SUB-000867,CLI-000867,PRD-010,LIN-000867,2019-10-02,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000868,CLI-000868,PRD-005,LIN-000868,2019-10-31,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000869,CLI-000869,PRD-012,LIN-000869,2019-11-29,,Activa,24 meses,false,false,false,33240.50,1
SUB-000870,CLI-000870,PRD-015,LIN-000870,2019-12-28,,Activa,12 meses,false,false,false,40491.00,8
SUB-000871,CLI-000871,PRD-002,LIN-000871,2020-01-26,,Activa,Prepago,true,false,false,7990.00,
SUB-000872,CLI-000872,PRD-009,LIN-000872,2020-02-24,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000873,CLI-000873,PRD-004,LIN-000873,2020-03-24,,Activa,Prepago,true,false,false,11691.00,
SUB-000874,CLI-000874,PRD-011,LIN-000874,2020-04-22,,Activa,12 meses,true,false,true,29990.00,8
SUB-000875,CLI-000875,PRD-006,LIN-000875,2020-05-21,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000876,CLI-000876,PRD-001,LIN-000876,2020-06-19,,Activa,Prepago,false,false,false,5391.00,
SUB-000877,CLI-000877,PRD-008,LIN-000877,2020-07-18,,Activa,24 meses,false,false,false,18990.00,1
SUB-000878,CLI-000878,PRD-003,LIN-000878,2020-08-16,,Activa,Prepago,false,false,false,9490.50,
SUB-000879,CLI-000879,PRD-010,LIN-000879,2020-09-14,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000880,CLI-000880,PRD-013,LIN-000880,2020-10-13,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-000881,CLI-000881,PRD-012,LIN-000881,2020-11-11,,Activa,24 meses,true,true,true,33240.50,1
SUB-000882,CLI-000882,PRD-007,LIN-000882,2020-12-10,,Activa,12 meses,true,true,true,14391.00,8
SUB-000883,CLI-000883,PRD-002,LIN-000883,2021-01-08,,Activa,Prepago,true,false,false,7990.00,
SUB-000884,CLI-000884,PRD-009,LIN-000884,2021-02-06,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-000885,CLI-000885,PRD-004,LIN-000885,2021-03-07,,Activa,Prepago,false,false,false,11691.00,
SUB-000886,CLI-000886,PRD-011,LIN-000886,2021-04-05,,Activa,12 meses,false,false,true,29990.00,8
SUB-000887,CLI-000887,PRD-006,LIN-000887,2021-05-04,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000888,CLI-000888,PRD-001,LIN-000888,2021-06-02,,Activa,Prepago,false,false,false,5391.00,
SUB-000889,CLI-000889,PRD-008,LIN-000889,2021-07-01,,Activa,24 meses,false,false,false,18990.00,1
SUB-000890,CLI-000890,PRD-015,LIN-000890,2021-07-30,,Activa,12 meses,false,false,false,42740.50,8
SUB-000891,CLI-000891,PRD-010,LIN-000891,2021-08-28,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000892,CLI-000892,PRD-005,LIN-000892,2021-09-26,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000893,CLI-000893,PRD-012,LIN-000893,2021-10-25,,Activa,24 meses,true,true,true,33240.50,1
SUB-000894,CLI-000894,PRD-007,LIN-000894,2021-11-23,,Suspendida,12 meses,true,false,true,14391.00,8
SUB-000895,CLI-000895,PRD-002,LIN-000895,2021-12-22,,Activa,Prepago,false,false,false,7990.00,
SUB-000896,CLI-000896,PRD-009,LIN-000896,2022-01-20,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-000897,CLI-000897,PRD-004,LIN-000897,2022-02-18,,Activa,Prepago,false,false,false,11691.00,
SUB-000898,CLI-000898,PRD-011,LIN-000898,2022-03-19,,Activa,12 meses,false,false,false,29990.00,8
SUB-000899,CLI-000899,PRD-006,LIN-000899,2022-04-17,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000900,CLI-000900,PRD-013,LIN-000900,2022-05-16,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000901,CLI-000901,PRD-008,LIN-000901,2022-06-14,,Activa,24 meses,true,true,true,18990.00,1
SUB-000902,CLI-000902,PRD-003,LIN-000902,2022-07-13,,Activa,Prepago,true,false,false,9490.50,
SUB-000903,CLI-000903,PRD-010,LIN-000903,2022-08-11,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000904,CLI-000904,PRD-005,LIN-000904,2022-09-09,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000905,CLI-000905,PRD-012,LIN-000905,2022-10-08,,Activa,24 meses,false,false,true,33240.50,1
SUB-000906,CLI-000906,PRD-007,LIN-000906,2022-11-06,,Activa,12 meses,false,false,true,14391.00,8
SUB-000907,CLI-000907,PRD-002,LIN-000907,2022-12-05,,Activa,Prepago,false,false,false,7990.00,
SUB-000908,CLI-000908,PRD-009,LIN-000908,2023-01-03,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000909,CLI-000909,PRD-004,LIN-000909,2023-02-01,,Activa,Prepago,false,false,false,11691.00,
SUB-000910,CLI-000910,PRD-015,LIN-000910,2023-03-02,,Activa,12 meses,false,false,false,44990.00,8
SUB-000911,CLI-000911,PRD-006,LIN-000911,2023-03-31,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000912,CLI-000912,PRD-001,LIN-000912,2023-04-29,,Activa,Prepago,true,false,false,5391.00,
SUB-000913,CLI-000913,PRD-008,LIN-000913,2023-05-28,,Activa,24 meses,true,true,true,18990.00,1
SUB-000914,CLI-000914,PRD-003,LIN-000914,2023-06-26,2026-08-20,Baja,Prepago,true,false,false,9490.50,
SUB-000915,CLI-000915,PRD-010,LIN-000915,2023-07-25,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000916,CLI-000916,PRD-005,LIN-000916,2023-08-23,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000917,CLI-000917,PRD-012,LIN-000917,2023-09-21,,Activa,24 meses,false,false,false,33240.50,1
SUB-000918,CLI-000918,PRD-007,LIN-000918,2023-10-20,,Activa,12 meses,false,false,false,14391.00,8
SUB-000919,CLI-000919,PRD-002,LIN-000919,2023-11-18,,Activa,Prepago,false,false,false,7990.00,
SUB-000920,CLI-000920,PRD-013,LIN-000920,2023-12-17,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000921,CLI-000921,PRD-004,LIN-000921,2024-01-15,,Activa,Prepago,true,false,false,11691.00,
SUB-000922,CLI-000922,PRD-011,LIN-000922,2024-02-13,,Activa,12 meses,true,true,true,29990.00,8
SUB-000923,CLI-000923,PRD-006,LIN-000923,2024-03-13,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000924,CLI-000924,PRD-001,LIN-000924,2024-04-11,,Activa,Prepago,true,false,false,5391.00,
SUB-000925,CLI-000925,PRD-008,LIN-000925,2024-05-10,,Activa,24 meses,false,false,true,18990.00,1
SUB-000926,CLI-000926,PRD-003,LIN-000926,2024-06-08,,Activa,Prepago,false,false,false,9490.50,
SUB-000927,CLI-000927,PRD-010,LIN-000927,2024-07-07,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000928,CLI-000928,PRD-005,LIN-000928,2024-08-05,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000929,CLI-000929,PRD-012,LIN-000929,2024-09-03,,Activa,24 meses,false,false,false,33240.50,1
SUB-000930,CLI-000930,PRD-015,LIN-000930,2024-10-02,,Activa,12 meses,false,false,false,40491.00,8
SUB-000931,CLI-000931,PRD-002,LIN-000931,2024-10-31,,Activa,Prepago,true,false,false,7990.00,
SUB-000932,CLI-000932,PRD-009,LIN-000932,2024-11-29,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000933,CLI-999999,PRD-004,LIN-000933,2024-12-28,,Activa,Prepago,true,false,false,11691.00,
SUB-000934,CLI-000934,PRD-011,LIN-000934,2025-01-26,,Activa,12 meses,true,false,true,29990.00,8
SUB-000935,CLI-000935,PRD-006,LIN-000935,2025-02-24,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000936,CLI-000936,PRD-001,LIN-000936,2025-03-25,,Activa,Prepago,false,false,false,5391.00,
SUB-000937,CLI-000937,PRD-008,LIN-000937,2025-04-23,,Activa,24 meses,false,false,false,18990.00,1
SUB-000938,CLI-000938,PRD-003,LIN-000938,2025-05-22,,Activa,Prepago,false,false,false,9490.50,
SUB-000939,CLI-000939,PRD-010,LIN-000939,2025-06-20,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000940,CLI-000940,PRD-013,LIN-000940,2025-07-19,,Activa,Sin permanencia,false,false,false,19990.00,22
