customer_id,customer_type,customer_segment,region,commune,age_band,created_date,acquisition_channel,preferred_channel,digital_engagement_score,analytics_consent,customer_status
CLI-000713,Persona,Postpago,Biobío,Concepción,45-54,2021-07-28,Tienda,Web,13,true,Activo
CLI-000714,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-09-03,Call center,App,30,true,Activo
CLI-000715,Persona,Postpago,La Araucanía,Temuco,18-24,2021-10-10,Distribuidor,App,47,true,Activo
CLI-000716,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-11-16,Digital,Tienda,64,true,Activo
CLI-000717,Persona,Prepago,Antofagasta,Calama,25-34,2021-12-23,Digital,Call center,81,true,Activo
CLI-000718,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2022-01-29,Tienda,WhatsApp,98,true,Activo
CLI-000719,Persona,Postpago,Maule,Talca,45-54,2022-03-07,Call center,Web,14,false,Activo
CLI-000720,Empresa,Pyme,Biobío,Talcahuano,,2022-04-13,Distribuidor,App,31,false,Activo
CLI-000721,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2022-05-20,Digital,App,48,true,Activo
CLI-000722,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-06-26,Digital,Tienda,65,true,Activo
CLI-000723,Persona,Postpago,Valparaíso,Valparaíso,25-34,2022-08-02,Tienda,Call center,82,true,Activo
CLI-000724,Persona,Postpago,Coquimbo,La Serena,35-44,2022-09-08,Call center,WhatsApp,99,true,Activo
CLI-000725,Persona,Postpago,Biobío,Concepción,45-54,2022-10-15,Distribuidor,Web,15,true,Activo
CLI-000726,Persona,Prepago,Los Lagos,Puerto Montt,55+,2022-11-21,Digital,App,32,true,Activo
CLI-000727,Persona,Prepago,La Araucanía,Temuco,18-24,2022-12-28,Digital,App,49,true,Activo
CLI-000728,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-02-03,Tienda,Tienda,66,true,Activo
CLI-000729,Persona,Postpago,Antofagasta,Calama,25-34,2023-03-12,Call center,Call center,83,false,Activo
CLI-000730,Empresa,Corporativo,Valparaíso,Viña del Mar,,2023-04-18,Distribuidor,WhatsApp,100,false,Activo
CLI-000731,Persona,Prepago,Maule,Talca,45-54,2023-05-25,Digital,Web,16,true,Activo
CLI-000732,Persona,Prepago,Biobío,Talcahuano,55+,2023-07-01,Digital,App,33,true,Suspendido
CLI-000733,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2023-08-07,Tienda,App,50,true,Activo
CLI-000734,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-09-13,Call center,Tienda,67,true,Activo
CLI-000735,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-10-20,Distribuidor,Call center,84,true,Activo
CLI-000736,Persona,Prepago,Coquimbo,La Serena,35-44,2023-11-26,Digital,WhatsApp,0,true,Activo
CLI-000737,Persona,Prepago,Biobío,Concepción,45-54,2024-01-02,Digital,Web,17,true,Activo
CLI-000738,Persona,Postpago,Los Lagos,Puerto Montt,55+,2024-02-08,Tienda,App,34,true,Activo
CLI-000739,Persona,Postpago,La Araucanía,Temuco,18-24,2024-03-16,Call center,App,51,false,Activo
CLI-000740,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2024-04-22,Distribuidor,Tienda,68,false,Activo
CLI-000741,Persona,Prepago,Antofagasta,Calama,25-34,2024-05-29,Digital,Call center,85,true,Activo
CLI-000742,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2024-07-05,Digital,WhatsApp,1,true,Activo
CLI-000743,Persona,Postpago,Maule,Talca,45-54,2024-08-11,Tienda,Web,18,true,Activo
CLI-000744,Persona,Postpago,Biobío,Talcahuano,55+,2024-09-17,Call center,App,35,true,Activo
CLI-000745,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-10-24,Distribuidor,App,52,true,Activo
CLI-000746,Persona,Prepago,Antofagasta,Antofagasta,25-34,2024-11-30,Digital,Tienda,69,true,Activo
CLI-000747,Persona,Prepago,Valparaíso,Valparaíso,25-34,2025-01-06,Digital,Call center,86,true,Activo
CLI-000748,Persona,Postpago,Coquimbo,La Serena,35-44,2025-02-12,Tienda,WhatsApp,2,true,Activo
CLI-000749,Persona,Postpago,Biobío,Concepción,45-54,2025-03-21,Call center,Web,19,false,Activo
CLI-000750,Empresa,Pyme,Los Lagos,Puerto Montt,,2025-04-27,Distribuidor,App,36,false,Activo
CLI-000751,Persona,Prepago,La Araucanía,Temuco,18-24,2025-06-03,Digital,App,53,true,Activo
CLI-000752,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-07-10,Digital,Tienda,70,true,Activo
CLI-000753,Persona,Postpago,Antofagasta,Calama,25-34,2025-08-16,Tienda,Call center,87,true,Activo
CLI-000754,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-09-22,Call center,WhatsApp,130,true,Activo
CLI-000755,Persona,Postpago,Maule,Talca,45-54,2025-10-29,Distribuidor,Web,20,true,Activo
CLI-000756,Persona,Prepago,Biobío,Talcahuano,55+,2025-12-05,Digital,App,37,true,Activo
CLI-000757,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2026-01-11,Digital,App,54,true,Activo
CLI-000758,Persona,Postpago,Antofagasta,Antofagasta,25-34,2026-02-17,Tienda,Tienda,71,true,Activo
CLI-000759,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-03-26,Call center,Call center,88,false,Activo
CLI-000760,Empresa,Corporativo,Coquimbo,La Serena,,2026-05-02,Distribuidor,WhatsApp,4,false,Activo
CLI-000761,Persona,Prepago,Biobío,Concepción,45-54,2026-06-08,Digital,Web,21,true,Activo
CLI-000762,Persona,Prepago,Los Lagos,Puerto Montt,55+,2026-07-15,Digital,App,38,true,Activo
CLI-000763,Persona,Postpago,La Araucanía,Temuco,18-24,2018-01-25,Tienda,App,55,true,Activo
CLI-000764,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-03-03,Call center,Tienda,72,true,Activo
CLI-000765,Persona,Postpago,Antofagasta,Calama,25-34,2018-04-09,Distribuidor,Call center,89,true,Activo
CLI-000766,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2018-05-16,Digital,WhatsApp,5,true,Activo
CLI-000767,Persona,Prepago,Maule,Talca,45-54,2018-06-22,Digital,Web,22,true,Activo
CLI-000768,Persona,Postpago,Biobío,Talcahuano,55+,2018-07-29,Tienda,App,39,true,Activo
CLI-000769,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-09-04,Call center,App,56,false,Activo
CLI-000770,Empresa,Pyme,Antofagasta,Antofagasta,,2018-10-11,Distribuidor,Tienda,73,false,Activo
CLI-000771,Persona,Prepago,Valparaíso,Valparaíso,25-34,2018-11-17,Digital,Call center,90,true,Activo
CLI-000772,Persona,Prepago,Coquimbo,Comuna desconocida,35-44,2018-12-24,Digital,WhatsApp,6,true,Activo
CLI-000773,Persona,Postpago,Biobío,Concepción,45-54,2019-01-30,Tienda,Web,23,true,Activo
CLI-000774,Persona,Postpago,Los Lagos,Puerto Montt,55+,2019-03-08,Call center,App,40,true,Activo
CLI-000775,Persona,Postpago,La Araucanía,Temuco,18-24,2019-04-14,Distribuidor,App,57,true,Suspendido
CLI-000776,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-05-21,Digital,Tienda,74,true,Activo
CLI-000777,Persona,Prepago,Antofagasta,Calama,25-34,2019-06-27,Digital,Call center,91,true,Baja
CLI-000778,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2019-08-03,Tienda,WhatsApp,7,true,Activo
CLI-000779,Persona,Postpago,Maule,Talca,45-54,2019-09-09,Call center,Web,24,false,Activo
CLI-000780,Empresa,Pyme,Biobío,Talcahuano,,2019-10-16,Distribuidor,App,41,false,Activo
CLI-000781,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2019-11-22,Digital,App,58,true,Activo
CLI-000782,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-12-29,Digital,Tienda,75,true,Activo
CLI-000783,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-02-04,Tienda,Call center,92,true,Activo
CLI-000784,Persona,Postpago,Coquimbo,La Serena,35-44,2020-03-12,Call center,WhatsApp,8,true,Activo
CLI-000785,Persona,Postpago,Biobío,Concepción,45-54,2020-04-18,Distribuidor,Web,25,true,Activo
CLI-000786,Persona,Prepago,Los Lagos,Puerto Montt,55+,2020-05-25,Digital,App,42,true,Activo
CLI-000787,Persona,Prepago,La Araucanía,Temuco,18-24,2020-07-01,Digital,App,59,true,Activo
CLI-000788,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-08-07,Tienda,Tienda,76,true,Activo
CLI-000789,Persona,Postpago,Antofagasta,Calama,25-34,2020-09-13,Call center,Call center,93,false,Activo
CLI-000790,Empresa,Corporativo,Valparaíso,Viña del Mar,,2020-10-20,Distribuidor,WhatsApp,9,false,Activo
CLI-000791,Persona,Prepago,Maule,Talca,45-54,2020-11-26,Digital,Web,26,true,Activo
CLI-000792,Persona,Prepago,Biobío,Talcahuano,55+,2021-01-02,Digital,App,43,true,Activo
CLI-000793,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-02-08,Tienda,App,60,true,Activo
CLI-000794,Persona,Postpago,Antofagasta,Antofagasta,25-34,2021-03-17,Call center,Tienda,77,true,Activo
CLI-000795,Persona,Postpago,Valparaíso,Valparaíso,25-34,2021-04-23,Distribuidor,Call center,94,true,Activo
CLI-000796,Persona,Prepago,Coquimbo,La Serena,35-44,2021-05-30,Digital,WhatsApp,10,true,Activo
CLI-000797,Persona,Prepago,Biobío,Concepción,45-54,2021-07-06,Digital,Web,27,true,Activo
CLI-000798,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-08-12,Tienda,App,44,true,Activo
CLI-000799,Persona,Postpago,La Araucanía,Temuco,18-24,2021-09-18,Call center,App,61,false,Activo
CLI-000800,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2021-10-25,Distribuidor,Tienda,78,false,Activo
CLI-000801,Persona,Prepago,Antofagasta,Calama,25-34,2021-12-01,Digital,Call center,95,true,Activo
CLI-000802,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2022-01-07,Digital,WhatsApp,11,true,Activo
CLI-000803,Persona,Postpago,Maule,Talca,45-54,2022-02-13,Tienda,Web,28,true,Activo
CLI-000804,Persona,Postpago,Biobío,Talcahuano,55+,2022-03-22,Call center,App,45,true,Activo
CLI-000805,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-04-28,Distribuidor,App,62,true,Activo
CLI-000806,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-06-04,Digital,Tienda,79,true,Activo
CLI-000807,Persona,Prepago,Valparaíso,Valparaíso,25-34,2022-07-11,Digital,Call center,96,true,Activo
CLI-000808,Persona,Postpago,Coquimbo,La Serena,35-44,2022-08-17,Tienda,WhatsApp,12,true,Activo
CLI-000809,Persona,Postpago,Biobío,Concepción,45-54,2022-09-23,Call center,Web,29,false,Activo
CLI-000810,Empresa,Pyme,Los Lagos,Puerto Montt,,2022-10-30,Distribuidor,App,46,false,Activo
CLI-000811,Persona,Prepago,La Araucanía,Temuco,18-24,2022-12-06,Digital,App,63,true,Activo
CLI-000812,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-01-12,Digital,Tienda,80,true,Activo
CLI-000813,Persona,Postpago,Antofagasta,Calama,25-34,2023-02-18,Tienda,Call center,97,true,Activo
CLI-000814,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2023-03-27,Call center,WhatsApp,13,true,Activo
CLI-000815,Persona,Postpago,Maule,Talca,45-54,2023-05-03,Distribuidor,Web,30,true,Activo
CLI-000816,Persona,Prepago,Biobío,Talcahuano,55+,2023-06-09,Digital,App,47,true,Activo
CLI-000817,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2023-07-16,Digital,App,64,true,Activo
CLI-000818,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-08-22,Tienda,Tienda,81,true,Suspendido
CLI-000819,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-09-28,Call center,Call center,98,false,Activo
CLI-000820,Empresa,Corporativo,Coquimbo,La Serena,,2023-11-04,Distribuidor,WhatsApp,14,false,Activo
CLI-000821,Persona,Prepago,Biobío,Concepción,45-54,2023-12-11,Digital,Web,31,true,Activo
CLI-000822,Persona,Prepago,Los Lagos,Puerto Montt,55+,2024-01-17,Digital,App,48,true,Activo
CLI-000823,Persona,Postpago,La Araucanía,Temuco,18-24,2024-02-23,Tienda,App,65,true,Activo
CLI-000824,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-03-31,Call center,Tienda,82,true,Activo
CLI-000825,Persona,Postpago,Antofagasta,Calama,25-34,2024-05-07,Distribuidor,Call center,99,true,Activo
CLI-000826,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2024-06-13,Digital,WhatsApp,15,true,Activo
CLI-000827,Persona,Prepago,Maule,Talca,45-54,2024-07-20,Digital,Web,32,true,Activo
CLI-000828,Persona,Postpago,Biobío,Talcahuano,55+,2024-08-26,Tienda,App,49,true,Activo
CLI-000829,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-10-02,Call center,App,66,false,Activo
CLI-000830,Empresa,Pyme,Antofagasta,Antofagasta,,2024-11-08,Distribuidor,Tienda,83,false,Activo
CLI-000831,Persona,Prepago,Valparaíso,Valparaíso,25-34,2024-12-15,Digital,Call center,100,true,Activo
CLI-000832,Persona,Prepago,Coquimbo,La Serena,35-44,2025-01-21,Digital,WhatsApp,16,true,Activo
CLI-000833,Persona,Postpago,Biobío,Concepción,45-54,2025-02-27,Tienda,Web,33,true,Activo
CLI-000834,Persona,Postpago,Los Lagos,Puerto Montt,55+,2025-04-05,Call center,App,50,true,Activo
CLI-000835,Persona,Postpago,La Araucanía,Temuco,18-24,2025-05-12,Distribuidor,App,67,true,Activo
CLI-000836,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-06-18,Digital,Tienda,84,true,Activo
CLI-000837,Persona,Prepago,Antofagasta,Calama,25-34,2025-07-25,Digital,Call center,0,true,Activo
CLI-000838,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-08-31,Tienda,WhatsApp,17,true,Activo
CLI-000839,Persona,Postpago,Maule,Talca,45-54,2025-10-07,Call center,Web,34,false,Activo
CLI-000840,Empresa,Pyme,Biobío,Talcahuano,,2025-11-13,Distribuidor,App,51,false,Activo
CLI-000841,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2025-12-20,Digital,App,68,true,Activo
CLI-000842,Persona,Prepago,Antofagasta,Antofagasta,25-34,2026-01-26,Digital,Tienda,85,true,Activo
CLI-000843,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-03-04,Tienda,Call center,1,true,Activo
CLI-000844,Persona,Postpago,Coquimbo,La Serena,35-44,2026-04-10,Call center,WhatsApp,18,true,Activo
CLI-000844,Persona,Postpago,Biobío,Concepción,45-54,2026-05-17,Distribuidor,Web,35,true,Activo
CLI-000846,Persona,Prepago,Los Lagos,Puerto Montt,55+,2026-06-23,Digital,App,52,true,Activo
CLI-000847,Persona,Prepago,La Araucanía,Temuco,18-24,2018-01-03,Digital,App,69,true,Activo
CLI-000848,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-02-09,Tienda,Tienda,86,true,Activo
CLI-000849,Persona,Postpago,Antofagasta,Calama,25-34,2018-03-18,Call center,Call center,2,false,Activo
CLI-000850,Empresa,Corporativo,Valparaíso,Viña del Mar,,2018-04-24,Distribuidor,WhatsApp,19,false,Activo
CLI-000851,Persona,Prepago,Maule,Talca,45-54,2018-05-31,Digital,Web,36,true,Activo
CLI-000852,Persona,Prepago,Biobío,Talcahuano,55+,2018-07-07,Digital,App,53,true,Activo
CLI-000853,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-08-13,Tienda,App,70,true,Activo
CLI-000854,Persona,Postpago,Antofagasta,Antofagasta,25-34,2018-09-19,Call center,Tienda,87,true,Activo
CLI-000855,Persona,Postpago,Valparaíso,Valparaíso,25-34,2018-10-26,Distribuidor,Call center,3,true,Activo
CLI-000856,Persona,Prepago,Coquimbo,La Serena,35-44,2018-12-02,Digital,WhatsApp,20,true,Activo
CLI-000857,Persona,Prepago,Biobío,Concepción,45-54,2019-01-08,Digital,Web,37,true,Activo
CLI-000858,Persona,Postpago,Los Lagos,Puerto Montt,55+,2019-02-14,Tienda,App,54,true,Activo
CLI-000859,Persona,Postpago,La Araucanía,Temuco,18-24,2019-03-23,Call center,App,71,false,Activo
CLI-000860,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2019-04-29,Distribuidor,Tienda,88,false,Activo
CLI-000861,Persona,Prepago,Antofagasta,Calama,25-34,2019-06-05,Digital,Call center,4,true,Suspendido
CLI-000862,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2019-07-12,Digital,WhatsApp,21,true,Activo
CLI-000863,Persona,Postpago,Maule,Talca,45-54,2019-08-18,Tienda,Web,38,true,Activo
CLI-000864,Persona,Postpago,Biobío,Talcahuano,55+,2019-09-24,Call center,App,55,true,Activo
CLI-000865,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2019-10-31,Distribuidor,App,72,true,Activo
CLI-000866,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-12-07,Digital,Tienda,89,true,Activo
CLI-000867,Persona,Prepago,Valparaíso,Valparaíso,25-34,2020-01-13,Digital,Call center,5,true,Activo
CLI-000868,Persona,Postpago,Coquimbo,La Serena,35-44,2020-02-19,Tienda,WhatsApp,22,true,Activo
CLI-000869,Persona,Postpago,Biobío,Concepción,45-54,2020-03-27,Call center,Web,39,false,Activo
CLI-000870,Empresa,Pyme,Los Lagos,Puerto Montt,,2020-05-03,Distribuidor,App,56,false,Activo
CLI-000871,Persona,Prepago,La Araucanía,Temuco,18-24,2020-06-09,Digital,App,73,true,Activo
CLI-000872,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-07-16,Digital,Tienda,90,true,Activo
CLI-000873,Persona,Postpago,Antofagasta,Calama,25-34,2020-08-22,Tienda,Call center,6,true,Activo
CLI-000874,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2020-09-28,Call center,WhatsApp,23,true,Baja
CLI-000875,Persona,Postpago,Maule,Talca,45-54,2020-11-04,Distribuidor,Web,40,true,Activo
CLI-000876,Persona,Prepago,Biobío,Talcahuano,55+,2020-12-11,Digital,App,57,true,Activo
CLI-000877,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2021-01-17,Digital,App,74,true,Activo
CLI-000878,Persona,Postpago,Antofagasta,Antofagasta,25-34,2021-02-23,Tienda,Tienda,91,true,Activo
CLI-000879,Persona,Postpago,Valparaíso,Valparaíso,25-34,2021-04-01,Call center,Call center,7,false,Activo
CLI-000880,Empresa,Corporativo,Coquimbo,La Serena,,2021-05-08,Distribuidor,WhatsApp,24,false,Activo
CLI-000881,Persona,Prepago,Biobío,Concepción,45-54,2021-06-14,Digital,Web,41,true,Activo
CLI-000882,Persona,Prepago,Los Lagos,Puerto Montt,55+,2021-07-21,Digital,App,58,true,Activo
CLI-000883,Persona,Postpago,La Araucanía,Temuco,18-24,2021-08-27,Tienda,App,75,true,Activo
CLI-000884,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-10-03,Call center,Tienda,92,true,Activo
CLI-000885,Persona,Postpago,Antofagasta,Calama,25-34,2021-11-09,Distribuidor,Call center,8,true,Activo
CLI-000886,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2021-12-16,Digital,WhatsApp,25,true,Activo
CLI-000887,Persona,Prepago,Maule,Talca,45-54,2022-01-22,Digital,Web,42,true,Activo
CLI-000888,Persona,Postpago,Biobío,Talcahuano,55+,2022-02-28,Tienda,App,59,true,Activo
CLI-000889,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-04-06,Call center,App,76,false,Activo
CLI-000890,Empresa,Pyme,Antofagasta,Antofagasta,,2022-05-13,Distribuidor,Tienda,93,false,Activo
CLI-000891,Persona,Prepago,Valparaíso,Valparaíso,25-34,2022-06-19,Digital,Call center,9,true,Activo
CLI-000892,Persona,Prepago,Coquimbo,La Serena,35-44,2022-07-26,Digital,WhatsApp,26,true,Activo
CLI-000893,Persona,,Biobío,Concepción,45-54,2022-09-01,Tienda,Web,43,true,Activo
CLI-000894,Persona,Postpago,Los Lagos,Puerto Montt,55+,2022-10-08,Call center,App,60,true,Activo
CLI-000895,Persona,Postpago,La Araucanía,Temuco,18-24,2022-11-14,Distribuidor,App,77,true,Activo
CLI-000896,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-12-21,Digital,Tienda,94,true,Activo
CLI-000897,Persona,Prepago,Antofagasta,Calama,25-34,2023-01-27,Digital,Call center,10,true,Activo
CLI-000898,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2023-03-05,Tienda,WhatsApp,27,true,Activo
CLI-000899,Persona,Postpago,Maule,Talca,45-54,2023-04-11,Call center,Web,44,false,Activo
CLI-000900,Empresa,Pyme,Biobío,Talcahuano,,2023-05-18,Distribuidor,App,61,false,Activo
CLI-000901,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2023-06-24,Digital,App,78,true,Activo
CLI-000902,Persona,Prepago,Antofagasta,Antofagasta,25-34,2023-07-31,Digital,Tienda,95,true,Activo
CLI-000903,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-09-06,Tienda,Call center,11,true,Activo
CLI-000904,Persona,Postpago,Coquimbo,La Serena,35-44,2023-10-13,Call center,WhatsApp,28,true,Suspendido
CLI-000905,Persona,Postpago,Biobío,Concepción,45-54,2023-11-19,Distribuidor,Web,45,true,Activo
CLI-000906,Persona,Prepago,Los Lagos,Puerto Montt,55+,2023-12-26,Digital,App,62,true,Activo
CLI-000907,Persona,Prepago,La Araucanía,Temuco,18-24,2024-02-01,Digital,App,79,true,Activo
CLI-000908,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-03-09,Tienda,Tienda,96,true,Activo
CLI-000909,Persona,Postpago,Antofagasta,Calama,25-34,2024-04-15,Call center,Call center,12,false,Activo
CLI-000910,Empresa,Corporativo,Valparaíso,Viña del Mar,,2024-05-22,Distribuidor,WhatsApp,29,false,Activo
CLI-000911,Persona,Prepago,Maule,Talca,45-54,2024-06-28,Digital,Web,46,true,Activo
CLI-000912,Persona,Prepago,Biobío,Talcahuano,55+,2024-08-04,Digital,App,63,true,Activo
CLI-000913,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-09-10,Tienda,App,80,true,Activo
CLI-000914,Persona,Postpago,Antofagasta,Antofagasta,25-34,2024-10-17,Call center,Tienda,97,true,Activo
CLI-000915,Persona,Postpago,Valparaíso,Valparaíso,25-34,2024-11-23,Distribuidor,Call center,13,true,Activo
CLI-000916,Persona,Prepago,Coquimbo,La Serena,35-44,2024-12-30,Digital,WhatsApp,30,true,Activo
CLI-000917,Persona,Prepago,Biobío,Concepción,45-54,2025-02-05,Digital,Web,47,true,Activo
CLI-000918,Persona,Postpago,Los Lagos,Puerto Montt,55+,2025-03-14,Tienda,App,64,true,Activo
CLI-000919,Persona,Postpago,La Araucanía,Temuco,18-24,2025-04-20,Call center,App,81,false,Activo
