alarm_id,cell_id,opened_at,closed_at,alarm_type,severity,alarm_status,probable_cause,service_impact,affected_users_est,source_system
ALM-001010,CEL-00054,2026-08-03 05:41:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,481,RAN Monitor
ALM-001011,CEL-00071,2026-08-03 05:55:10,2026-08-04 08:55:10,Radio,Alta,Cerrada,Interferencia,true,510,Energy Monitor
ALM-001012,CEL-00088,2026-08-03 06:08:21,2026-08-04 22:08:21,Saturación,Media,Cerrada,Alta demanda,false,239,NMS
ALM-001013,CEL-00105,2026-08-03 06:21:32,2026-08-05 11:21:32,Hardware,Media,Cerrada,Módulo degradado,false,268,RAN Monitor
ALM-001014,CEL-00122,2026-08-03 06:34:43,2026-08-06 00:34:43,Software,Baja,Cerrada,Error de configuración,false,202,Energy Monitor
ALM-001015,CEL-00139,2026-08-03 06:47:54,2026-08-03 13:47:54,Energía,Crítica,Cerrada,Falla de suministro,true,906,NMS
ALM-001016,CEL-00156,2026-08-03 07:01:05,2026-08-04 03:01:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,455,RAN Monitor
ALM-001017,CEL-00173,2026-08-03 07:14:16,2026-08-04 16:14:16,Radio,Alta,Cerrada,Interferencia,true,484,Energy Monitor
ALM-001018,CEL-00010,2026-08-03 07:27:27,,Saturación,Media,Reconocida,Alta demanda,false,213,NMS
ALM-001019,CEL-00027,2026-08-03 07:40:38,,Hardware,Media,Reconocida,Módulo degradado,false,242,RAN Monitor
ALM-001020,CEL-00044,2026-08-03 07:53:49,,Software,Baja,Abierta,Error de configuración,false,176,Energy Monitor
ALM-001021,CEL-00061,2026-08-03 08:07:00,2026-08-03 21:07:00,Energía,Crítica,Cerrada,Falla de suministro,true,1080,NMS
ALM-001022,CEL-00078,2026-08-03 08:20:11,2026-08-04 10:20:11,Transporte,Alta,Cerrada,Pérdida de enlace,true,429,RAN Monitor
ALM-001023,CEL-00095,2026-08-03 08:33:22,2026-08-04 23:33:22,Radio,Alta,Cerrada,Interferencia,true,458,Energy Monitor
ALM-001024,CEL-00112,2026-08-03 08:46:33,2026-08-05 12:46:33,Saturación,Media,Cerrada,Alta demanda,false,187,NMS
ALM-001025,CEL-00129,2026-08-03 08:59:44,2026-08-06 01:59:44,Hardware,Media,Cerrada,Módulo degradado,false,216,RAN Monitor
ALM-001026,CEL-00146,2026-08-03 09:12:55,2026-08-03 15:12:55,Software,Baja,Cerrada,Error de configuración,false,150,Energy Monitor
ALM-001027,CEL-00163,2026-08-03 09:26:06,2026-08-04 04:26:06,Energía,Crítica,Cerrada,Falla de suministro,true,1054,NMS
ALM-001028,CEL-00180,2026-08-03 09:39:17,,Transporte,Alta,Reconocida,Pérdida de enlace,true,603,RAN Monitor
ALM-001029,CEL-00017,2026-08-03 09:52:28,,Radio,Alta,Reconocida,Interferencia,true,432,Energy Monitor
ALM-001030,CEL-00034,2026-08-03 10:05:39,,Saturación,Media,Abierta,Alta demanda,true,161,NMS
ALM-001031,CEL-00051,2026-08-03 10:18:50,2026-08-06 09:18:50,Hardware,Media,Cerrada,Módulo degradado,false,190,RAN Monitor
ALM-001032,CEL-00068,2026-08-03 10:32:01,2026-08-03 22:32:01,Software,Baja,Cerrada,Error de configuración,false,124,Energy Monitor
ALM-001033,CEL-00085,2026-08-03 10:45:12,2026-08-04 11:45:12,Energía,Crítica,Cerrada,Falla de suministro,true,1028,NMS
ALM-001034,CEL-00102,2026-08-03 10:58:23,2026-08-05 00:58:23,Transporte,Alta,Cerrada,Pérdida de enlace,true,577,RAN Monitor
ALM-001035,CEL-00119,2026-08-03 11:11:34,2026-08-05 14:11:34,Radio,Alta,Cerrada,Interferencia,true,606,Energy Monitor
ALM-001036,CEL-00136,2026-08-03 11:24:45,2026-08-06 03:24:45,Saturación,Media,Cerrada,Alta demanda,false,135,NMS
ALM-001037,CEL-00153,2026-08-03 11:37:56,2026-08-03 16:37:56,Hardware,Media,Cerrada,Módulo degradado,true,164,RAN Monitor
ALM-001038,CEL-00170,2026-08-03 11:51:07,,Software,Baja,Reconocida,Error de configuración,false,98,Energy Monitor
ALM-001039,CEL-00007,2026-08-03 12:04:18,,Energía,Crítica,Reconocida,Falla de suministro,true,1002,NMS
ALM-001040,CEL-00024,2026-08-03 12:17:29,,Transporte,Alta,Abierta,Pérdida de enlace,true,551,RAN Monitor
ALM-001041,CEL-00041,2026-08-03 12:30:40,2026-08-05 21:30:40,Radio,Alta,Cerrada,Interferencia,true,580,Energy Monitor
ALM-001042,CEL-00058,2026-08-03 12:43:51,2026-08-06 10:43:51,Saturación,Media,Cerrada,Alta demanda,false,309,NMS
ALM-001043,CEL-00075,2026-08-03 12:57:02,2026-08-03 23:57:02,Hardware,Media,Cerrada,Módulo degradado,false,138,RAN Monitor
ALM-001044,CEL-00092,2026-08-03 13:10:13,2026-08-04 13:10:13,Software,Baja,Cerrada,Error de configuración,true,72,Energy Monitor
ALM-001045,CEL-00109,2026-08-03 13:23:24,2026-08-05 02:23:24,Energía,Crítica,Cerrada,Falla de suministro,true,976,NMS
ALM-001046,CEL-00126,2026-08-03 13:36:35,2026-08-05 15:36:35,Transporte,Alta,Cerrada,Pérdida de enlace,true,525,RAN Monitor
ALM-001047,CEL-00143,2026-08-03 13:49:46,2026-08-06 04:49:46,Radio,Alta,Cerrada,Interferencia,true,554,Energy Monitor
ALM-001048,CEL-00160,2026-08-03 14:02:57,,Saturación,Media,Reconocida,Alta demanda,false,283,NMS
ALM-001049,CEL-00177,2026-08-03 14:16:08,,Hardware,Media,Reconocida,Módulo degradado,false,312,RAN Monitor
ALM-001050,CEL-00014,2026-08-03 14:29:19,,Software,Baja,Abierta,Error de configuración,false,46,Energy Monitor
ALM-001051,CEL-00031,2026-08-03 14:42:30,2026-08-05 09:42:30,Energía,Crítica,Cerrada,Falla de suministro,true,950,NMS
ALM-001052,CEL-00048,2026-08-03 14:55:41,2026-08-05 22:55:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,499,RAN Monitor
ALM-001053,CEL-00065,2026-08-03 15:08:52,2026-08-06 12:08:52,Radio,Alta,Cerrada,Interferencia,true,528,Energy Monitor
ALM-001054,CEL-00082,2026-08-03 15:22:03,2026-08-04 01:22:03,Saturación,Media,Cerrada,Alta demanda,false,257,NMS
ALM-001055,CEL-00099,2026-08-03 15:35:14,2026-08-04 14:35:14,Hardware,Media,Cerrada,Módulo degradado,false,286,RAN Monitor
ALM-001055,CEL-00116,2026-08-03 15:48:25,2026-08-05 03:48:25,Software,Baja,Cerrada,Error de configuración,false,220,Energy Monitor
ALM-001057,CEL-00133,2026-08-03 16:01:36,2026-08-05 17:01:36,Energía,Crítica,Cerrada,Falla de suministro,true,924,NMS
ALM-001058,CEL-00150,2026-08-03 16:14:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,473,RAN Monitor
ALM-001059,CEL-00167,2026-08-03 16:27:58,,Radio,Alta,Reconocida,Interferencia,true,502,Energy Monitor
ALM-001060,CEL-00004,2026-08-03 16:41:09,,Saturación,Media,Abierta,Alta demanda,false,231,NMS
ALM-001061,CEL-00021,2026-08-03 16:54:20,2026-08-04 21:54:20,Hardware,Media,Cerrada,Módulo degradado,false,260,RAN Monitor
ALM-001062,CEL-00038,2026-08-03 17:07:31,2026-08-05 11:07:31,Software,Baja,Cerrada,Error de configuración,false,194,Energy Monitor
ALM-001063,CEL-00055,2026-08-03 17:20:42,2026-08-06 00:20:42,Energía,Crítica,Cerrada,Falla de suministro,true,1098,NMS
ALM-001064,CEL-00072,2026-08-03 17:33:53,2026-08-06 13:33:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,447,RAN Monitor
ALM-001065,CEL-00089,2026-08-03 17:47:04,2026-08-04 02:47:04,Radio,Alta,Cerrada,Interferencia,true,476,Energy Monitor
ALM-001066,CEL-00106,2026-08-03 18:00:15,2026-08-04 16:00:15,Saturación,Media,Cerrada,Alta demanda,false,205,NMS
ALM-001067,CEL-00123,2026-08-03 18:13:26,2026-08-05 05:13:26,Hardware,Media,Cerrada,Módulo degradado,false,234,RAN Monitor
ALM-001068,CEL-00140,2026-08-03 18:26:37,,Software,Baja,Reconocida,Error de configuración,false,168,Energy Monitor
ALM-001069,CEL-00157,2026-08-03 18:39:48,,Energía,Crítica,Reconocida,Falla de suministro,true,1072,NMS
ALM-001070,CEL-00174,2026-08-03 18:52:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,421,RAN Monitor
ALM-001071,CEL-00011,2026-08-03 19:06:10,2026-08-04 10:06:10,Radio,Alta,Cerrada,Interferencia,true,450,Energy Monitor
ALM-001072,CEL-00028,2026-08-03 19:19:21,2026-08-04 23:19:21,Saturación,Media,Cerrada,Alta demanda,true,179,NMS
ALM-001073,CEL-00045,2026-08-03 19:32:32,2026-08-05 12:32:32,Hardware,Media,Cerrada,Módulo degradado,false,208,RAN Monitor
ALM-001074,CEL-00062,2026-08-03 19:45:43,2026-08-06 01:45:43,Software,Baja,Cerrada,Error de configuración,false,142,Energy Monitor
ALM-001075,CEL-00079,2026-08-03 19:58:54,2026-08-06 14:58:54,Energía,Crítica,Cerrada,Falla de suministro,true,1046,NMS
ALM-001076,CEL-00096,2026-08-03 20:12:05,2026-08-04 04:12:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,595,RAN Monitor
ALM-001077,CEL-00113,2026-08-03 20:25:16,2026-08-04 17:25:16,Radio,Alta,Cerrada,Interferencia,true,424,Energy Monitor
ALM-001078,CEL-00130,2026-08-03 20:38:27,,Saturación,Media,Reconocida,Alta demanda,false,153,NMS
ALM-001079,CEL-00147,2026-08-03 20:51:38,,Hardware,Media,Reconocida,Módulo degradado,true,182,RAN Monitor
ALM-001080,CEL-00164,2026-08-03 21:04:49,,Software,Baja,Abierta,Error de configuración,false,116,Energy Monitor
ALM-001081,CEL-00001,2026-08-03 21:18:00,2026-08-03 22:18:00,Energía,Crítica,Cerrada,Falla de suministro,true,1020,NMS
ALM-001082,CEL-00018,2026-08-03 21:31:11,2026-08-04 11:31:11,Transporte,Alta,Cerrada,Pérdida de enlace,true,569,RAN Monitor
ALM-001083,CEL-00035,2026-08-03 21:44:22,2026-08-05 00:44:22,Radio,Alta,Cerrada,Interferencia,true,598,Energy Monitor
ALM-001084,CEL-00052,2026-08-03 21:57:33,2026-08-05 13:57:33,Saturación,Media,Cerrada,Alta demanda,false,127,NMS
ALM-001085,CEL-00069,2026-08-03 22:10:44,2026-08-06 03:10:44,Hardware,Media,Cerrada,Módulo degradado,false,156,RAN Monitor
ALM-001086,CEL-00086,2026-08-03 22:23:55,2026-08-06 16:23:55,Software,Baja,Cerrada,Error de configuración,true,90,Energy Monitor
ALM-001087,CEL-00103,2026-08-03 22:37:06,2026-08-04 05:37:06,Energía,Crítica,Cerrada,Falla de suministro,true,994,NMS
ALM-001088,CEL-00120,2026-08-03 22:50:17,,Transporte,Alta,Reconocida,Pérdida de enlace,true,543,RAN Monitor
ALM-001089,CEL-00137,2026-08-03 23:03:28,,Radio,Alta,Reconocida,Interferencia,true,572,Energy Monitor
ALM-001090,CEL-00154,2026-08-03 23:16:39,,Saturación,Media,Abierta,Alta demanda,false,301,NMS
ALM-001091,CEL-00171,2026-08-03 23:29:50,2026-08-06 10:29:50,Hardware,Media,Cerrada,Módulo degradado,false,130,RAN Monitor
ALM-001092,CEL-00008,2026-08-03 23:43:01,2026-08-06 23:43:01,Software,Baja,Cerrada,Error de configuración,false,64,Energy Monitor
ALM-001093,CEL-00025,2026-08-03 23:56:12,2026-08-04 12:56:12,Energía,Crítica,Cerrada,Falla de suministro,true,968,NMS
ALM-001094,CEL-00042,2026-08-04 00:09:23,2026-08-05 02:09:23,Transporte,Alta,Cerrada,Pérdida de enlace,true,517,RAN Monitor
ALM-001095,CEL-00059,2026-08-04 00:22:34,2026-08-05 15:22:34,Radio,Alta,Cerrada,Interferencia,true,546,Energy Monitor
ALM-001096,CEL-00076,2026-08-04 00:35:45,2026-08-06 04:35:45,Saturación,Media,Cerrada,Alta demanda,false,275,NMS
ALM-001097,CEL-00093,2026-08-04 00:48:56,2026-08-06 17:48:56,Hardware,Media,Cerrada,Módulo degradado,false,304,RAN Monitor
ALM-001098,CEL-00110,2026-08-04 01:02:07,,Software,Baja,Reconocida,Error de configuración,false,38,Energy Monitor
ALM-001099,CEL-00127,2026-08-04 01:15:18,,Energía,Crítica,Reconocida,Falla de suministro,true,942,NMS
ALM-001100,CEL-99999,2026-08-04 01:28:29,,Transporte,Alta,Abierta,Pérdida de enlace,true,491,RAN Monitor
ALM-001101,CEL-00161,2026-08-04 01:41:40,2026-08-05 22:41:40,Radio,Alta,Cerrada,Interferencia,true,520,Energy Monitor
ALM-001102,CEL-00178,2026-08-04 01:54:51,2026-08-06 11:54:51,Saturación,Media,Cerrada,Alta demanda,false,249,NMS
ALM-001103,CEL-00015,2026-08-04 02:08:02,2026-08-07 01:08:02,Hardware,Media,Cerrada,Módulo degradado,false,278,RAN Monitor
ALM-001104,CEL-00032,2026-08-04 02:21:13,2026-08-04 14:21:13,Software,Baja,Cerrada,Error de configuración,false,212,Energy Monitor
ALM-001105,CEL-00049,2026-08-04 02:34:24,2026-08-05 03:34:24,Energía,Crítica,Cerrada,Falla de suministro,true,916,NMS
ALM-001106,CEL-00066,2026-08-04 02:47:35,2026-08-05 16:47:35,Transporte,Alta,Cerrada,Pérdida de enlace,true,465,RAN Monitor
ALM-001107,CEL-00083,2026-08-04 03:00:46,2026-08-06 06:00:46,Radio,Alta,Cerrada,Interferencia,true,494,Energy Monitor
ALM-001108,CEL-00100,2026-08-04 03:13:57,,Saturación,Media,Reconocida,Alta demanda,false,223,NMS
ALM-001109,CEL-00117,2026-08-04 03:27:08,,Hardware,Media,Reconocida,Módulo degradado,false,252,RAN Monitor
ALM-001110,CEL-00134,2026-08-04 03:40:19,,Software,Baja,Abierta,Error de configuración,false,186,Energy Monitor
ALM-001111,CEL-00151,2026-08-04 03:53:30,2026-08-05 10:53:30,Energía,Crítica,Cerrada,Falla de suministro,true,1090,NMS
ALM-001112,CEL-00168,2026-08-04 04:06:41,2026-08-06 00:06:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,439,RAN Monitor
ALM-001113,CEL-00005,2026-08-04 04:19:52,2026-08-06 13:19:52,Radio,Alta,Cerrada,Interferencia,true,468,Energy Monitor
ALM-001114,CEL-00022,2026-08-04 04:33:03,2026-08-07 02:33:03,Saturación,Media,Cerrada,Alta demanda,true,197,NMS
ALM-001115,CEL-00039,2026-08-04 04:46:14,2026-08-04 15:46:14,Hardware,Media,Cerrada,Módulo degradado,false,226,RAN Monitor
ALM-001116,CEL-00056,2026-08-04 04:59:25,2026-08-05 04:59:25,Software,Urgente,Cerrada,Error de configuración,false,160,Energy Monitor
ALM-001117,CEL-00073,2026-08-04 05:12:36,2026-08-05 18:12:36,Energía,Crítica,Cerrada,Falla de suministro,true,1064,NMS
ALM-001118,CEL-00090,2026-08-04 05:25:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,613,RAN Monitor
ALM-001119,CEL-00107,2026-08-04 05:38:58,,Radio,Alta,Reconocida,Interferencia,true,442,Energy Monitor
ALM-001120,CEL-00124,2026-08-04 05:52:09,,Saturación,Media,Abierta,Alta demanda,false,171,NMS
ALM-001121,CEL-00141,2026-08-04 06:05:20,2026-08-04 23:05:20,Hardware,Media,Cerrada,Módulo degradado,true,200,RAN Monitor
ALM-001122,CEL-00158,2026-08-04 06:18:31,2026-08-05 12:18:31,Software,Baja,Cerrada,Error de configuración,false,134,Energy Monitor
ALM-001123,CEL-00175,2026-08-04 06:31:42,2026-08-06 01:31:42,Energía,Crítica,Cerrada,Falla de suministro,true,1038,NMS
ALM-001124,CEL-00012,2026-08-04 06:44:53,2026-08-06 14:44:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,587,RAN Monitor
ALM-001125,CEL-00029,2026-08-04 06:58:04,2026-08-07 03:58:04,Radio,Alta,Cerrada,Interferencia,true,616,Energy Monitor
ALM-001126,CEL-00046,2026-08-04 07:11:15,2026-08-04 17:11:15,Saturación,Media,Cerrada,Alta demanda,false,145,NMS
ALM-001127,CEL-00063,2026-08-04 07:24:26,2026-08-05 06:24:26,Hardware,Media,Cerrada,Módulo degradado,false,174,RAN Monitor
ALM-001128,CEL-00080,2026-08-04 07:37:37,,Software,Baja,Reconocida,Error de configuración,true,108,Energy Monitor
ALM-001129,CEL-00097,2026-08-04 07:50:48,,Energía,Crítica,Reconocida,Falla de suministro,true,1012,NMS
ALM-001130,CEL-00114,2026-08-04 08:03:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,561,RAN Monitor
ALM-001131,CEL-00131,2026-08-04 08:17:10,2026-08-04 11:17:10,Radio,Alta,Cerrada,Interferencia,true,590,Energy Monitor
ALM-001132,CEL-00148,2026-08-04 08:30:21,2026-08-05 00:30:21,Saturación,Media,Cerrada,Alta demanda,false,319,NMS
ALM-001133,CEL-00165,2026-08-04 08:43:32,2026-08-05 13:43:32,Hardware,Media,Cerrada,Módulo degradado,false,148,RAN Monitor
ALM-001134,CEL-00002,2026-08-04 08:56:43,2026-08-06 02:56:43,Software,Baja,Cerrada,Error de configuración,false,82,Energy Monitor
ALM-001135,CEL-00019,2026-08-04 09:09:54,2026-08-06 16:09:54,Energía,Crítica,Cerrada,Falla de suministro,true,986,NMS
ALM-001136,CEL-00036,2026-08-04 09:23:05,2026-08-07 05:23:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,535,RAN Monitor
ALM-001137,CEL-00053,2026-08-04 09:36:16,2026-08-04 18:36:16,Radio,Alta,Cerrada,Interferencia,true,564,Energy Monitor
ALM-001138,CEL-00070,2026-08-04 09:49:27,,Saturación,Media,Reconocida,Alta demanda,false,293,NMS
ALM-001139,CEL-00087,2026-08-04 10:02:38,,Hardware,Media,Reconocida,Módulo degradado,false,122,RAN Monitor
ALM-001140,CEL-00104,2026-08-04 10:15:49,,Software,Baja,Abierta,Error de configuración,false,56,Energy Monitor
ALM-001141,CEL-00121,2026-08-04 10:29:00,2026-08-06 23:29:00,Energía,Crítica,Cerrada,Falla de suministro,true,960,NMS
ALM-001142,CEL-00138,2026-08-04 10:42:11,2026-08-04 12:42:11,Transporte,Alta,Cerrada,Pérdida de enlace,true,509,RAN Monitor
ALM-001143,CEL-00155,2026-08-04 10:55:22,2026-08-05 01:55:22,Radio,Alta,Cerrada,Interferencia,true,538,Energy Monitor
ALM-001144,CEL-00172,2026-08-04 11:08:33,2026-08-05 15:08:33,Saturación,Media,Cerrada,Alta demanda,false,267,NMS
ALM-001145,CEL-00009,2026-08-04 11:21:44,2026-08-06 04:21:44,Hardware,Media,Cerrada,Módulo degradado,false,296,RAN Monitor
ALM-001146,CEL-00026,2026-08-04 11:34:55,2026-08-06 17:34:55,Software,Baja,Cerrada,Error de configuración,false,30,Energy Monitor
ALM-001147,CEL-00043,2026-08-04 11:48:06,2026-08-07 06:48:06,Energía,Crítica,Cerrada,Falla de suministro,true,934,NMS
ALM-001148,CEL-00060,2026-08-04 12:01:17,,Transporte,Alta,Reconocida,Pérdida de enlace,true,483,RAN Monitor
ALM-001149,CEL-00077,2026-08-04 12:14:28,,Radio,Alta,Reconocida,Interferencia,true,512,Energy Monitor
ALM-001150,CEL-00094,2026-08-04 12:27:39,,Saturación,Media,Abierta,Alta demanda,false,241,NMS
ALM-001151,CEL-00111,2026-08-04 12:40:50,2026-08-06 11:40:50,Hardware,Media,Cerrada,Módulo degradado,false,270,RAN Monitor
ALM-001152,CEL-00128,2026-08-04 12:54:01,2026-08-07 00:54:01,Software,Baja,Cerrada,Error de configuración,false,204,Energy Monitor
ALM-001153,CEL-00145,2026-08-04 13:07:12,2026-08-04 14:07:12,Energía,Crítica,Cerrada,Falla de suministro,true,908,NMS
ALM-001154,CEL-00162,2026-08-04 13:20:23,2026-08-05 03:20:23,Transporte,Alta,Cerrada,Pérdida de enlace,true,457,RAN Monitor
ALM-001155,CEL-00179,2026-08-04 13:33:34,2026-08-05 16:33:34,Radio,Alta,Cerrada,Interferencia,true,486,Energy Monitor
ALM-001156,CEL-00016,2026-08-04 13:46:45,2026-08-06 05:46:45,Saturación,Media,Cerrada,Alta demanda,true,215,NMS
ALM-001157,CEL-00033,2026-08-04 13:59:56,2026-08-06 18:59:56,Hardware,Media,Cerrada,Módulo degradado,false,244,RAN Monitor
ALM-001158,CEL-00050,2026-08-04 14:13:07,,Software,Baja,Reconocida,Error de configuración,false,178,Energy Monitor
ALM-001159,CEL-00067,2026-08-04 14:26:18,,Energía,Crítica,Reconocida,Falla de suministro,true,1082,NMS
ALM-001160,CEL-00084,2026-08-04 14:39:29,,Transporte,Alta,Abierta,Pérdida de enlace,true,431,RAN Monitor
ALM-001161,CEL-00101,2026-08-04 14:52:40,2026-08-05 23:52:40,Radio,Alta,Cerrada,Interferencia,true,460,Energy Monitor
ALM-001162,CEL-00118,2026-08-04 15:05:51,2026-08-06 13:05:51,Saturación,Media,Cerrada,Alta demanda,false,189,NMS
ALM-001163,CEL-00135,2026-08-04 15:19:02,2026-08-07 02:19:02,Hardware,Media,Cerrada,Módulo degradado,true,218,RAN Monitor
ALM-001164,CEL-00152,2026-08-04 15:32:13,2026-08-07 15:32:13,Software,Baja,Cerrada,Error de configuración,false,152,Energy Monitor
ALM-001165,CEL-00169,2026-08-04 15:45:24,2026-08-05 04:45:24,Energía,Crítica,Cerrada,Falla de suministro,true,1056,NMS
ALM-001166,CEL-00006,2026-08-04 15:58:35,2026-08-05 17:58:35,Transporte,Alta,Cerrada,Pérdida de enlace,true,605,RAN Monitor
ALM-001167,CEL-00023,2026-08-04 16:11:46,2026-08-06 07:11:46,Radio,Alta,Cerrada,Interferencia,true,434,Energy Monitor
ALM-001168,CEL-00040,2026-08-04 16:24:57,,Saturación,Media,Reconocida,Alta demanda,false,163,NMS
ALM-001169,CEL-00057,2026-08-04 16:38:08,,Hardware,Media,Reconocida,Módulo degradado,false,192,RAN Monitor
ALM-001170,CEL-00074,2026-08-04 16:51:19,,Software,Baja,Abierta,Error de configuración,true,126,Energy Monitor
ALM-001171,CEL-00091,2026-08-04 17:04:30,2026-08-05 12:04:30,Energía,Crítica,Cerrada,Falla de suministro,true,1030,NMS
ALM-001172,CEL-00108,2026-08-04 17:17:41,2026-08-06 01:17:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,579,RAN Monitor
ALM-001173,CEL-00125,2026-08-04 17:30:52,2026-08-06 14:30:52,Radio,Alta,Cerrada,Interferencia,true,608,Energy Monitor
ALM-001174,CEL-00142,2026-08-04 17:44:03,2026-08-07 03:44:03,Saturación,Media,Cerrada,Alta demanda,false,137,NMS
ALM-001175,CEL-00159,2026-08-04 17:57:14,2026-08-07 16:57:14,Hardware,Media,Cerrada,Módulo degradado,false,166,RAN Monitor
ALM-001176,CEL-00176,2026-08-04 18:10:25,2026-08-05 06:10:25,Software,Baja,Cerrada,Error de configuración,false,100,Energy Monitor
ALM-001177,CEL-00013,2026-08-04 18:23:36,2026-08-05 19:23:36,Energía,Crítica,Cerrada,Falla de suministro,true,1004,NMS
ALM-001178,CEL-00030,2026-08-04 18:36:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,553,RAN Monitor
ALM-001179,CEL-00047,2026-08-04 18:49:58,,Radio,Alta,Reconocida,Interferencia,true,582,Energy Monitor
ALM-001180,CEL-00064,2026-08-04 19:03:09,,Saturación,Media,Abierta,Alta demanda,false,311,NMS
ALM-001181,CEL-00081,2026-08-04 19:16:20,2026-08-05 00:16:20,Hardware,Media,Cerrada,Módulo degradado,false,140,RAN Monitor
ALM-001182,CEL-00098,2026-08-04 19:29:31,2026-08-05 13:29:31,Software,Baja,Cerrada,Error de configuración,false,74,Energy Monitor
ALM-001183,CEL-00115,2026-08-04 19:42:42,2026-08-06 02:42:42,Energía,Crítica,Cerrada,Falla de suministro,true,978,NMS
ALM-001184,CEL-00132,2026-08-04 19:55:53,2026-08-06 15:55:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,527,RAN Monitor
ALM-001185,CEL-00149,2026-08-04 20:09:04,2026-08-07 05:09:04,Radio,Alta,Cerrada,Interferencia,true,556,Energy Monitor
ALM-001186,CEL-00166,2026-08-04 20:22:15,2026-08-07 18:22:15,Saturación,Media,Cerrada,Alta demanda,false,285,NMS
ALM-001187,CEL-00003,2026-08-04 20:35:26,2026-08-05 07:35:26,Hardware,Media,Cerrada,Módulo degradado,false,314,RAN Monitor
ALM-001188,CEL-00020,2026-08-04 20:48:37,,Software,Baja,Reconocida,Error de configuración,false,48,Energy Monitor
ALM-001189,CEL-00037,2026-08-04 21:01:48,,Energía,Crítica,Reconocida,Falla de suministro,true,952,NMS
ALM-001190,CEL-00054,2026-08-04 21:14:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,501,RAN Monitor
ALM-001191,CEL-00071,2026-08-04 21:28:10,2026-08-07 12:28:10,Radio,Alta,Cerrada,Interferencia,true,530,Energy Monitor
ALM-001192,CEL-00088,2026-08-04 21:41:21,2026-08-05 01:41:21,Saturación,Media,Cerrada,Alta demanda,false,259,NMS
ALM-001193,CEL-00105,2026-08-04 21:54:32,2026-08-05 14:54:32,Hardware,Media,Cerrada,Módulo degradado,false,288,RAN Monitor
ALM-001194,CEL-00122,2026-08-04 22:07:43,2026-08-06 04:07:43,Software,Baja,Cerrada,Error de configuración,false,222,Energy Monitor
ALM-001195,CEL-00139,2026-08-04 22:20:54,2026-08-04 20:20:54,Energía,Crítica,Cerrada,Falla de suministro,true,926,NMS
ALM-001196,CEL-00156,2026-08-04 22:34:05,2026-08-07 06:34:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,475,RAN Monitor
ALM-001197,CEL-00173,2026-08-04 22:47:16,2026-08-07 19:47:16,Radio,Alta,Cerrada,Interferencia,true,504,Energy Monitor
ALM-001198,CEL-00010,2026-08-04 23:00:27,,Saturación,Media,Reconocida,Alta demanda,true,233,NMS
ALM-001199,CEL-00027,2026-08-04 23:13:38,,Hardware,Media,Reconocida,Módulo degradado,false,262,RAN Monitor
ALM-001200,CEL-00044,2026-08-04 23:26:49,,Software,Baja,Abierta,Error de configuración,false,196,Energy Monitor
